ACC_ID	STY_count	countS	countT	countY
Q9Y2Y6	33	18	12	3
O94876	107	63	35	9
Q7Z2Z1	381	239	120	22
Q6UXU6	18	11	4	3
Q8NA92	39	18	18	3
Q9NQ88	43	22	17	4
O94759	202	86	77	39
O15533	64	36	19	9
A6NK02	71	38	21	12
Q6ZTW0	25	15	7	3
Q9UET6	50	25	14	11
Q12974	17	2	9	6
P01858	1	0	1	0
Q5T6F2	299	184	88	27
A0A0B4J234	22	13	3	6
A6NH52	28	16	9	3
A0A0A6YYC5	28	14	7	7
Q8NHM4	39	19	10	10
A0A597	20	11	4	5
Q5VVX9	62	20	27	15
Q06418	122	63	41	18
C9JLJ4	88	41	30	17
P62837	23	9	8	6
Q9BYV2	41	25	9	7
Q8N6Y0	90	63	21	6
Q9NV66	108	53	34	21
O95045	42	17	16	9
P36537	75	36	24	15
O75385	186	123	47	16
Q70EL1	367	246	88	33
Q6NX45	90	46	35	9
Q9ULD5	135	76	45	14
Q6ZT77	31	13	14	4
Q6PG37	105	46	38	21
Q9UDY2	195	108	54	33
Q49AG3	126	69	36	21
Q6ZVQ6	25	21	4	0
B2RXF5	58	34	15	9
Q02386	117	63	26	28
Q9BTP6	18	7	9	2
P21754	73	36	31	6
Q8NCP5	125	71	38	16
O95365	72	35	23	14
Q8N680	92	50	30	12
Q96MU7	117	76	18	23
Q6ZTC4	24	15	8	1
Q8TC21	87	39	35	13
Q9NUD5	34	16	12	6
Q9H707	74	41	21	12
Q96N58	100	53	26	21
Q6ZST2	15	7	5	3
Q9H0C1	63	23	18	22
P31629	513	338	116	59
Q9BYN7	129	63	43	23
Q86UP3	667	372	207	88
Q8TBZ5	103	44	42	17
Q8IYP9	68	29	24	15
Q15031	144	60	55	29
Q9UMS6	207	129	58	20
O75157	154	95	51	8
Q9Y5J6	11	7	1	3
Q3SY00	82	51	25	6
P59542	52	27	20	5
P59541	51	24	18	9
Q8NBL3	49	23	17	9
O95988	22	12	5	5
Q86TG1	52	27	16	9
A6NGB0	46	23	18	5
Q16514	23	12	10	1
P29084	48	32	10	6
Q96DZ7	38	23	9	6
Q92750	175	82	88	5
P37840	18	4	10	4
Q5H9L2	19	12	4	3
P0CG35	10	5	5	0
O95932	108	52	38	18
P49221	120	52	49	19
Q8N6K0	27	14	6	7
Q8NE00	85	29	36	20
Q8NHU6	167	77	55	35
Q8IYQ7	114	61	33	20
Q9NS93	100	43	36	21
Q96B21	43	17	12	14
O95150	45	19	18	8
Q9BSA9	72	32	30	10
Q9NUH8	20	8	5	7
Q6UXP3	23	14	1	8
Q6ZVM7	80	47	26	7
Q6ZMP0	183	93	58	32
Q9BXR5	135	57	50	28
Q96SK2	134	63	43	28
P02585	15	7	6	2
P25325	38	19	10	9
Q96A57	26	11	5	10
P45379	18	8	6	4
Q9BWD1	49	28	18	3
Q02880	249	115	88	46
A0A0B4J200	6	1	4	1
P05543	71	33	28	10
A0A0J9YXA8	3	0	3	0
Q8N1Q8	41	26	9	6
P35590	174	79	65	30
Q8TBB0	32	18	10	4
P24557	65	32	20	13
Q7RTY8	159	87	41	31
Q7Z6K1	78	37	33	8
Q8NER1	149	61	55	33
Q9BSJ1	64	32	21	11
Q495X7	73	36	17	20
O14773	107	58	31	18
Q15629	66	27	21	18
Q9BU70	73	39	24	10
A0A1B0GX56	29	18	4	7
A8MYJ7	59	32	20	7
P63279	18	7	6	5
A0A0B4J265	25	11	9	5
P35030	42	19	14	9
A0A0B4J244	24	12	5	7
Q8N5M4	25	7	5	13
A0A0B4J238	25	10	8	7
A0A0K0K1C0	20	12	4	4
A0A075B6W5	21	14	3	4
A0A1B0GX68	24	12	7	5
O95922	74	32	20	22
A0A589	20	11	5	4
Q6PKC3	174	96	47	31
Q9BRT2	19	7	5	7
Q70EK9	123	68	40	15
Q9H320	37	31	6	0
Q6NUS8	72	37	24	11
Q86T82	190	116	54	20
Q6UXZ4	163	86	57	20
O43314	228	117	64	47
Q4G0F5	55	21	17	17
O14972	48	18	23	7
Q5T4S7	938	487	315	136
Q6PCB0	66	35	23	8
Q9H7D7	112	60	37	15
Q96EX3	90	48	33	9
Q9UNX4	147	74	51	22
Q9H269	108	50	29	29
Q6ZQQ6	357	198	117	42
A6NGB9	73	44	25	4
P09544	55	26	21	8
O14905	58	30	19	9
Q8IUB5	11	7	3	1
Q9HCK1	428	287	89	52
Q96K58	90	51	27	12
Q8WV37	82	45	16	21
Q7Z3T8	292	175	87	30
Q9UL59	110	54	23	33
Q9BQ24	32	14	13	5
O75362	193	104	62	27
O14994	114	76	24	14
P49591	65	29	21	15
Q96I59	65	36	17	12
Q8IUC6	121	75	36	10
Q9P031	26	11	8	7
Q7Z7G0	238	96	117	25
Q03403	18	13	3	2
Q15544	30	18	10	2
P20226	56	22	25	9
Q9NYB0	57	30	19	8
P68371	73	26	31	16
Q9NZI6	76	37	22	17
Q8IYR6	60	32	14	14
Q8IZP1	74	38	23	13
A6NM43	69	29	32	8
P22735	140	68	45	27
A0A1B0GU33	12	7	4	1
Q8NAT2	176	104	46	26
Q9H497	48	20	16	12
Q8NCL8	53	24	21	8
O94826	74	31	19	24
Q6NUQ4	109	57	36	16
O75674	78	38	30	10
Q8IY95	43	18	14	11
A2RUT3	26	11	12	3
Q17RP2	64	31	26	7
P10827	67	41	16	10
Q14134	104	59	28	17
P60174	35	15	15	5
Q86XT4	56	33	14	9
A6NGJ6	75	43	20	12
P03979	31	12	11	8
P0CG47	33	9	21	3
Q9UL33	29	11	8	10
Q5W5X9	66	35	20	11
P04435	23	11	8	4
O75954	29	9	13	7
Q9Y2X8	24	9	9	6
A8MUK1	89	42	30	17
Q8NBS9	59	20	26	13
Q9BZA5	17	11	5	1
Q969D9	32	12	15	5
Q8WUA8	61	37	20	4
Q9UKR8	49	23	17	9
Q63HK5	249	147	77	25
P01222	32	8	13	11
Q86WB7	94	41	31	22
P62068	58	22	20	16
O75436	46	15	16	15
Q9UPU5	461	256	128	77
O94782	141	78	43	20
O95498	98	31	44	23
Q9NY84	90	35	30	25
Q9Y334	133	71	56	6
P98155	135	71	45	19
Q641Q2	217	141	71	5
Q8NBZ7	56	24	16	16
Q9NP79	53	17	23	13
P13010	99	54	32	13
Q5T9L3	70	25	29	16
O96014	54	27	16	11
P19544	89	45	30	14
P56704	55	30	14	11
O43895	136	54	52	30
Q9HC57	17	8	4	5
Q8N8Z8	130	53	43	34
Q9Y397	57	24	23	10
Q9UIJ5	66	33	18	15
Q8NHG7	8	5	3	0
Q96PV0	229	146	51	32
Q8NEE8	159	82	52	25
Q9UPX0	257	120	94	43
O00295	77	42	24	11
A0JD32	29	14	8	7
Q9P2J2	185	101	59	25
A0A0K0K1A5	26	12	8	6
A0A0B4J279	25	15	7	3
A0A0K0K1D8	27	14	7	6
P61086	29	11	12	6
A0A087X0M5	14	9	1	4
Q9H832	55	27	18	10
Q15361	154	87	43	24
P41732	49	16	23	10
Q01534	38	19	9	10
A6NKD2	39	20	9	10
Q96PF2	53	26	14	13
Q9NYU2	247	111	75	61
P16662	77	38	24	15
Q96RU2	190	102	48	40
P22309	81	42	22	17
Q8N1X5	24	18	6	0
Q6ZVH6	16	9	6	1
A8MXE2	58	25	17	16
Q9H379	10	5	3	2
Q9BW85	41	18	14	9
P16415	115	45	45	25
A8K554	15	7	7	1
O95229	24	7	14	3
Q8N4W9	160	75	49	36
Q6ZTB9	42	18	13	11
P17024	102	41	38	23
P0CG23	52	26	21	5
P17022	81	48	24	9
O43298	87	47	25	15
P17030	83	27	36	20
Q8N3U1	22	15	6	1
Q15649	19	11	5	3
Q6ZSB9	142	85	40	17
A8MXY4	133	57	48	28
P10073	92	54	27	11
Q16670	58	33	18	7
Q7Z398	70	25	31	14
Q8N9K5	74	32	27	15
P08048	114	58	37	19
Q96RE9	103	51	32	20
Q86UQ0	52	31	15	6
Q8N5A5	81	46	23	12
Q96SE7	152	62	56	34
O95780	84	34	31	19
Q9GZX5	80	40	29	11
Q06730	142	64	51	27
P52736	106	61	32	13
Q9C0G0	389	221	133	35
Q96K83	237	127	78	32
Q8IYN0	99	37	42	20
Q96MV8	57	24	16	17
Q8IYX0	78	35	30	13
Q9H7X3	52	34	13	5
Q7Z2F6	16	9	4	3
Q9UDV6	81	45	27	9
Q8NDW4	105	42	39	24
Q8TF39	137	82	38	17
Q8WV99	42	28	11	3
O75437	129	46	56	27
P09430	12	9	1	2
Q8TBG9	57	33	14	10
Q8TCY9	120	68	36	16
E5RIL1	54	24	23	7
O75841	35	12	12	11
Q5DID0	257	121	99	37
A6NGE7	17	11	5	1
Q16851	81	38	29	14
P15374	32	14	12	6
Q70CQ3	92	50	30	12
P17948	275	128	97	50
O14817	37	11	17	9
Q7L8A9	56	27	20	9
Q64LD2	111	55	42	14
Q69YN4	305	170	96	39
Q9H9H4	35	16	12	7
Q9Y6W5	83	47	25	11
Q8IWA0	147	70	51	26
P63119	23	9	10	4
Q5MNZ9	100	53	30	17
O95785	207	122	64	21
O75795	83	41	22	20
A8MUI8	51	38	11	2
Q6ZS52	29	16	11	2
Q8N9W7	32	22	6	4
Q96MT0	17	12	5	0
Q5HY98	71	32	23	16
Q6ZMW2	130	57	48	25
C9JN71	104	50	31	23
P0CG24	81	29	36	16
O15060	120	62	42	16
Q15929	27	9	11	7
P0C880	19	10	9	0
Q16587	88	53	24	11
Q9UC06	74	41	20	13
O60293	344	199	92	53
Q9UPT8	203	116	51	36
Q9Y2L8	129	72	36	21
Q5MCW4	106	49	33	24
Q9UJN7	76	44	24	8
Q8TAU3	99	50	28	21
Q96SR6	89	30	40	19
Q96C28	45	20	19	6
Q2M3V2	69	45	20	4
Q7Z7C7	56	36	14	6
Q96SI9	107	48	42	17
P21579	50	16	23	11
P41252	203	72	79	52
Q96GW9	102	45	34	23
Q96A25	55	28	17	10
P59538	53	26	18	9
Q9Y228	70	39	23	8
Q9UP52	125	62	35	28
P48307	36	12	11	13
Q15185	20	15	3	2
P0C7X1	74	38	23	13
Q96EI5	21	10	6	5
B9A6J9	74	38	23	13
Q92609	143	93	30	20
Q7L2K0	58	31	25	2
Q9NVR7	103	49	37	17
O43294	79	48	25	6
P36897	77	31	33	13
Q8TBZ6	45	26	10	9
Q5TEJ8	96	48	35	13
Q53S58	50	22	17	11
Q9NV12	19	11	4	4
O75663	46	22	16	8
A6NML5	37	12	13	12
A0A1W2PP97	10	4	3	3
P25445	51	20	28	3
Q8N0U2	49	25	16	8
A0PK05	53	23	23	7
Q53EQ6	65	36	13	16
Q9H5L6	156	85	40	31
Q9H3S3	67	42	17	8
Q6ZNK6	27	15	7	5
Q15654	60	27	20	13
Q9C026	111	54	37	20
Q86YL5	26	19	6	1
P07951	26	12	8	6
P48553	231	122	70	39
Q6PGP7	245	98	71	76
O43156	151	76	50	25
Q5R3I4	72	31	27	14
A0A1B0GX31	26	12	8	6
Q8TAI1	17	10	6	1
A0A0B4J1U6	22	12	5	5
Q9BY14	50	20	26	4
Q12792	57	25	16	16
Q86VQ6	99	40	36	23
P0CW01	38	19	9	10
Q6R6M4	89	42	31	16
P49746	121	50	49	22
Q9H313	67	36	20	11
A6NCW0	88	42	30	16
Q5SRN2	99	59	31	9
Q8WU68	30	13	9	8
Q9BXA6	37	17	8	12
P83876	20	5	6	9
P60604	21	12	4	5
Q96FV3	19	8	6	5
Q13336	64	31	21	12
Q9C0B0	151	91	37	23
Q93008	362	175	102	85
Q969X6	117	60	38	19
O95258	48	19	19	10
Q93009	147	58	49	40
Q13564	77	35	24	18
Q70EL3	67	22	27	18
Q9UIW0	53	36	13	4
Q9Y2I8	103	54	43	6
Q9P2L0	177	72	55	50
O00534	133	73	39	21
Q9BRX9	53	28	16	9
O75554	74	40	22	12
Q9NX94	52	31	11	10
Q9GZS3	57	30	18	9
Q9H1B5	131	59	47	25
Q9H0M0	175	71	74	30
Q8IUA0	27	9	15	3
Q9H521	5	4	1	0
A8MU10	15	8	6	1
Q6ZUT4	19	11	5	3
Q8N814	18	11	5	2
Q75L30	27	12	11	4
Q75MW2	22	11	10	1
Q08AG5	112	51	40	21
P17028	45	29	10	6
Q9HC78	163	83	61	19
Q9NUA8	212	100	90	22
Q8IXZ2	195	137	39	19
Q9BRI3	48	21	18	9
P61129	211	122	57	32
Q6UXV3	31	18	12	1
Q96I27	62	26	21	15
Q5TYW1	201	81	74	46
Q9UII5	140	51	58	31
Q5VUA4	438	291	109	38
Q9UJU3	168	92	31	45
Q8N972	133	66	40	27
Q9H8U3	50	30	19	1
O94892	116	49	47	20
P51786	82	31	35	16
O95159	41	21	13	7
Q9NZV7	95	50	26	19
Q9P243	199	97	70	32
Q9NUE0	70	37	24	9
Q8N9F8	85	43	31	11
Q4KMP7	126	67	44	15
Q96M53	55	32	18	5
Q8IV04	46	21	14	11
H3BV60	34	24	10	0
Q8TBZ9	39	17	12	10
O95807	20	9	6	5
Q96J01	57	34	18	5
Q9UK28	51	31	14	6
Q9Y4G6	390	202	156	32
Q7Z5M5	201	106	52	43
Q9UL52	79	31	30	18
Q6I9Y2	26	13	7	6
Q8TDI8	93	39	28	26
Q9BSN7	30	14	12	4
Q6ICL3	46	16	18	12
A0PJW6	23	8	12	3
A0A1B0GTI8	27	11	6	10
P63316	15	5	7	3
P19438	80	36	31	13
Q9BZD6	37	16	13	8
Q8WY91	115	74	34	7
I1YAP6	78	40	24	14
O00635	81	35	33	13
Q8IWZ5	128	64	38	26
Q9H3S4	39	10	22	7
O43617	24	11	9	4
Q13507	127	61	32	34
Q9BWF2	66	36	24	6
Q6UXN2	43	20	18	5
P34981	85	35	28	22
A0JD36	21	8	6	7
O00294	66	33	23	10
A0A0A6YYJ7	22	11	5	6
A0A5A2	21	10	6	5
Q2TAM9	18	14	3	1
O00762	34	14	12	8
A0A577	20	11	4	5
Q9BTX7	53	28	15	10
Q96J42	51	27	19	5
A6NIH7	34	13	12	9
O43818	64	45	13	6
O75643	309	121	115	73
Q5XG85	14	11	3	0
Q6ZSZ6	243	134	77	32
O95859	50	19	18	13
P22415	60	25	28	7
Q9BRU9	31	16	11	4
Q765I0	20	10	6	4
Q9BT76	38	17	16	5
Q14146	232	130	64	38
Q9HAW7	80	34	27	19
P56706	50	17	20	13
Q6UW78	10	4	5	1
Q5GH72	102	49	28	25
Q9BQY6	14	4	6	4
P30291	107	67	27	13
Q6UX98	29	12	12	5
Q86VK4	95	63	28	4
Q9UNY5	61	32	21	8
Q96KR1	215	90	83	42
Q8N8Y5	25	10	12	3
O95125	104	48	43	13
Q8N141	77	33	21	23
P57105	16	7	4	5
Q96K76	248	128	71	49
Q9P275	216	129	62	25
Q702N8	281	156	113	12
Q9NRH1	30	18	7	5
A6NC05	29	15	8	6
O60688	20	8	6	6
Q96MF0	21	13	5	3
Q6UXP9	27	16	8	3
A6XGL0	40	19	15	6
Q8N7P7	94	44	50	0
Q8N393	93	62	26	5
P17040	168	93	50	25
P17029	93	53	31	9
Q8N8J6	127	44	63	20
Q8NAM6	83	48	26	9
Q9C0B9	214	126	62	26
P0CG31	104	53	38	13
Q9UL40	46	22	15	9
Q96MP5	111	60	34	17
Q6AW86	93	50	35	8
Q9NSD4	53	37	11	5
Q3SY52	87	45	26	16
Q8TAQ5	118	51	39	28
Q8TCN5	196	117	53	26
P52741	79	40	26	13
Q9P2Y4	92	63	21	8
A8MTY0	114	42	47	25
Q8IZM8	102	57	31	14
P51692	106	47	38	21
Q9ULZ2	54	18	24	12
Q9NP81	69	27	27	15
O00445	48	21	13	14
Q9NSE4	168	78	54	36
A8MUA0	49	32	14	3
Q8NBF4	35	20	15	0
A6NP61	48	26	10	12
Q96IU2	19	11	6	2
Q96FA7	39	25	8	6
O43264	128	64	43	21
P51814	137	61	52	24
P17026	45	28	12	5
P51522	81	38	23	20
Q9UFB7	94	47	32	15
Q03923	106	37	51	18
Q9BS86	60	28	14	18
Q99726	65	32	23	10
Q9H6S0	223	122	77	24
Q7Z3I7	119	72	29	18
Q969W8	77	38	23	16
O15014	312	196	73	43
Q8WUU4	74	39	29	6
Q96DA0	40	13	15	12
Q96JF6	131	70	39	22
Q96BR6	83	43	24	16
Q6P3V2	143	64	51	28
Q9H582	258	144	83	31
O60765	123	69	37	17
Q52M93	149	67	52	30
Q96HQ0	81	45	23	13
A6NP11	100	38	43	19
Q8TF20	168	51	75	42
Q9H7R5	117	43	47	27
P0DPD5	87	37	32	18
O76080	45	24	16	5
Q12901	84	42	26	16
Q6S9Z5	65	41	17	7
O75373	100	37	43	20
Q2M3W8	115	62	31	22
Q8NC26	74	32	32	10
Q9NYT6	127	69	33	25
Q9C0D4	183	109	51	23
Q16600	85	53	20	12
O14709	158	78	50	30
Q9NU63	77	42	24	11
Q9BSW7	95	56	26	13
P35125	234	124	65	45
Q9NPG3	199	145	38	16
Q9NVE5	173	85	56	32
Q9H322	27	19	8	0
Q8TCV5	32	21	8	3
A8MVM7	101	62	29	10
Q0D2J5	74	31	22	21
Q9Y5A9	108	66	23	19
A6NHJ4	101	45	35	21
Q5JPB2	290	179	97	14
Q05516	121	59	41	21
P17014	140	55	45	40
Q9C0D3	103	51	43	9
Q8N0V1	27	19	7	1
B4DU55	102	56	28	18
Q6UXR8	18	14	3	1
P17041	50	24	18	8
Q05996	152	75	52	25
P17097	110	57	37	16
Q96C00	69	38	26	5
O75152	146	87	55	4
Q5W150	22	12	9	1
A6NJL1	71	44	22	5
P0CI00	56	28	18	10
Q5HYM0	149	90	29	30
Q63HK3	147	82	42	23
Q6ZNG1	133	63	41	29
Q96LX8	78	41	25	12
Q8WXB4	143	67	42	34
Q5T4F4	68	37	20	11
Q9HCX3	114	63	31	20
Q9BS34	81	41	22	18
Q14593	102	38	45	19
Q9H7M6	128	59	47	22
Q5EBL2	158	75	66	17
Q7Z4V0	132	82	39	11
B4DXR9	102	37	41	24
P58317	76	28	29	19
A6NM28	69	43	17	9
Q9H9D4	92	57	26	9
Q6P1L6	106	60	27	19
Q13398	111	67	27	17
P52737	100	45	33	22
Q96CS4	75	40	20	15
Q96F45	144	92	32	20
Q92618	174	107	51	16
O00506	67	33	24	10
Q9Y2H1	71	22	33	16
Q9UBS9	267	156	76	35
Q9NUL3	86	48	25	13
Q8TAQ9	59	25	20	14
P56962	36	18	15	3
Q9P2F5	207	126	65	16
Q17RD7	131	88	31	12
Q86SS6	69	32	23	14
Q8N103	128	93	29	6
Q9Y3Q8	66	46	16	4
P05452	31	7	19	5
Q9NWC5	38	14	14	10
B3SHH9	35	18	13	4
Q9Y490	363	179	155	29
Q96HH4	55	25	19	11
Q9GZM7	57	23	18	16
Q8TBM7	25	6	11	8
O95985	130	54	49	27
Q9H2S6	41	11	15	15
P0C7T8	27	15	11	1
E9PQX1	19	6	7	6
A0A0A0MT78	6	1	3	2
A0A075B6Y9	4	2	1	1
Q9HCJ0	353	231	112	10
P28908	113	58	43	12
Q6UXZ0	50	30	16	4
A0A0J9YWX3	6	2	3	1
Q3LXA3	76	43	29	4
O15393	92	44	25	23
Q8IU80	127	63	32	32
Q8N7U7	44	38	5	1
Q07283	68	32	14	22
Q14258	100	48	35	17
O15016	201	130	55	16
Q86TN4	29	17	10	2
Q32P41	73	39	24	10
O00463	67	34	17	16
P00750	99	50	25	24
O75896	11	5	3	3
P53804	309	173	74	62
Q9BZJ3	30	13	10	7
O60637	40	12	14	14
A0A1B0GXF2	26	14	8	4
Q05086	131	53	40	38
Q9BSA4	102	47	31	24
Q8TF42	114	52	42	20
Q9H8G1	107	37	42	28
B1APH4	78	32	29	17
Q32M78	122	63	35	24
Q96NJ6	77	43	24	10
O75346	90	29	44	17
Q9ULM2	98	42	38	18
Q8NCJ5	60	29	13	18
O14662	44	24	15	5
O43463	58	20	15	23
Q6ZMZ3	97	54	33	10
Q86VY9	97	62	28	7
O43715	9	5	2	2
Q8IWZ4	28	15	9	4
P17752	69	33	21	15
Q969Q1	49	23	19	7
Q49AM3	67	45	15	7
Q8NA56	79	30	23	26
Q8TAM2	83	30	28	25
Q86TV6	127	60	41	26
Q7RTX0	116	63	34	19
A0A0B4J273	22	11	6	5
A0A0B4J235	20	11	4	5
A0A0B4J237	28	15	8	5
P14679	93	51	19	23
Q9H0U9	47	24	15	8
B1AH88	13	6	6	1
O43396	41	17	17	7
P26368	66	30	24	12
Q8NFU3	17	9	4	4
P35544	7	1	6	0
P45974	125	61	37	27
O95071	477	289	137	51
Q8N8F6	52	31	8	13
A6NJY4	9	6	1	2
Q8N9G6	47	32	13	2
Q9UM01	88	43	21	24
Q71RG6	31	22	9	0
Q86XN6	140	60	52	28
Q5FWF4	171	77	70	24
Q08AN1	129	58	43	28
B4DX44	67	28	25	14
Q9BUY5	118	51	42	25
Q6AHZ1	273	145	98	30
O60481	83	48	22	13
Q14585	84	42	26	16
Q86XD8	136	79	42	15
O14628	111	49	42	20
P49910	70	44	18	8
Q96JG9	618	389	201	28
Q5T7P8	83	43	26	14
Q6UXN7	8	3	3	2
Q2WGJ8	41	20	9	12
Q07352	76	49	21	6
Q9BTF0	68	39	22	7
P11388	239	105	91	43
Q8IVF5	330	199	92	39
Q5T7P6	31	23	6	2
O60220	16	12	4	0
O15164	172	105	48	19
Q9NQA5	103	41	41	21
Q8TD43	162	80	55	27
A0A075B6R0	29	13	6	10
Q8NHX9	111	53	28	30
A0A1B0GX95	28	15	8	5
A0A578	26	15	7	4
A0A0B4J241	22	11	7	4
Q92623	27	11	5	11
A0A0A6YYG2	25	10	7	8
A0A0A6YYK1	18	10	2	6
Q15661	33	11	11	11
A0A075B6N1	23	10	6	7
Q9Y5Z9	56	24	16	16
Q9NX07	61	20	16	25
Q9NQE7	80	54	16	10
Q8WU66	113	52	40	21
Q7Z7E8	50	29	9	12
Q9UJT2	87	53	31	3
Q9Y2C2	53	19	14	20
Q8NBM4	54	33	11	10
Q6BDS2	233	147	67	19
Q96PU4	123	61	36	26
O60701	73	33	25	15
Q9NYS7	73	43	23	7
Q9H354	14	7	5	2
Q17R98	218	143	61	14
O60384	17	8	4	5
Q8NCN2	104	70	18	16
O43829	73	36	27	10
Q9ULJ3	195	131	45	19
P17020	117	70	31	16
Q6WRX3	111	57	45	9
P17035	118	50	41	27
Q15937	94	55	26	13
Q6ZSA8	16	11	5	0
Q9UHR6	43	18	17	8
P35789	117	52	42	23
Q5TFG8	28	17	9	2
O15090	208	145	43	20
Q86UE3	138	41	58	39
Q7Z3V5	102	37	35	30
Q9BUG6	77	50	22	5
A8MVS1	57	28	18	11
Q76KX8	115	59	33	23
Q9H0D2	223	146	56	21
Q7Z570	227	116	78	33
P43403	92	38	23	31
Q96E35	27	8	9	10
Q9H609	22	9	12	1
Q86TJ5	101	53	31	17
Q96NG8	86	39	24	23
Q9NTW7	126	62	52	12
Q14929	102	57	32	13
O15231	146	88	45	13
Q9C0A1	423	215	159	49
Q96IT1	75	49	15	11
A6NNF4	139	55	56	28
Q9UK11	72	39	21	12
Q15697	58	36	15	7
Q9UJW7	134	69	32	33
Q8NB15	25	14	5	6
Q96CX3	49	25	16	8
Q8WTX9	49	22	17	10
Q68DK2	416	243	111	62
P13521	77	41	15	21
A0A286YF01	11	6	4	1
Q9NP92	59	18	24	17
Q13214	106	55	35	16
Q86SQ7	101	52	39	10
Q9H2X9	183	85	67	31
Q96EE3	75	48	23	4
Q9Y2E8	89	37	39	13
Q96EX1	10	3	4	3
O43236	63	25	25	13
P63302	10	3	3	4
Q9Y274	47	14	16	17
Q13239	61	35	14	12
Q9H6Q3	51	35	9	7
Q6ZNX1	48	24	16	8
Q8TBC3	125	69	44	12
Q8IYI0	41	29	7	5
O15357	208	112	68	28
Q9NXL6	145	71	31	43
Q07837	129	53	45	31
Q8IWL1	32	12	12	8
Q12874	73	27	22	24
Q0P670	87	58	14	15
P51649	69	31	26	12
P35321	7	2	5	0
P10124	27	19	4	4
Q92925	55	24	21	10
P0DJJ0	74	36	23	15
A0A1B0GWG4	21	9	8	4
Q96L92	76	29	24	23
Q5SXM2	228	143	70	15
Q9BXW3	7	3	3	1
Q8NBT2	25	11	9	5
A6NIY4	45	31	7	7
Q9NY99	95	49	33	13
A6NHP3	50	33	8	9
P0C7V6	113	68	33	12
Q16384	24	11	7	6
Q6EEV6	12	4	6	2
Q8WU08	48	20	17	11
A6NDD5	45	22	14	9
Q4VX76	98	46	43	9
O43776	79	28	28	23
B2RXF0	56	25	13	18
Q14669	360	217	106	37
Q6PIZ9	34	18	8	8
Q6NT89	25	18	6	1
A0A075B6S0	6	1	3	2
Q96RJ3	22	11	11	0
Q9NRJ4	289	154	89	46
Q9NYZ1	35	20	11	4
Q86TZ1	81	21	26	34
A0A0J9YXY3	24	10	7	7
A0A087WT02	29	11	11	7
P04818	39	15	13	11
Q9GZX9	37	21	10	6
Q9NXF8	44	24	14	6
Q5VIY5	87	43	28	16
Q9UL36	344	181	136	27
Q96MN9	52	31	21	0
Q9H0M5	146	62	45	39
Q15911	665	388	197	80
Q8N8L2	86	36	31	19
Q9C0B5	158	89	46	23
P30520	53	16	22	15
Q15262	237	84	88	65
Q96HA9	40	21	12	7
P22102	126	61	51	14
Q9NZH5	34	18	12	4
Q8IXT5	102	63	22	17
Q08257	49	21	15	13
P57735	39	14	19	6
Q8NC74	99	62	36	1
Q6NSI4	149	68	44	37
P35241	54	14	26	14
P20339	34	15	14	5
Q09MP3	197	110	54	33
A0A1B0GV85	108	61	39	8
P23921	135	49	47	39
Q9NWB1	81	23	31	27
P35251	219	132	57	30
Q9P227	256	156	71	29
Q8N431	71	31	26	14
Q0VAM2	82	37	22	23
Q8TAC1	28	13	7	8
P08134	21	8	8	5
P62745	24	8	9	7
O14715	308	168	89	51
A6NKT7	310	174	86	50
A6NNM3	228	140	59	29
A5PLK6	176	91	52	33
P47914	15	8	5	2
Q6DKI1	24	10	11	3
Q9Y3C5	26	12	8	6
Q99942	19	9	8	2
Q7Z7F7	24	11	8	5
P0DPB5	19	11	5	3
Q92753	72	32	24	16
Q01973	174	93	47	34
Q9GZM3	16	5	9	2
A6NIZ1	25	10	9	6
Q9NQL2	62	28	22	12
P56182	46	21	20	5
Q71UM5	14	6	6	2
Q2I0M5	24	10	10	4
P46781	16	7	5	4
O14975	93	24	36	33
Q96RN1	188	108	49	31
Q9UJJ7	50	22	20	8
Q9NQZ2	62	32	15	15
Q9NQQ7	58	31	19	8
Q8N808	57	30	16	11
Q8N1H7	118	61	40	17
Q9Y2W3	148	80	41	27
Q9NV23	37	21	10	6
Q8N4F4	90	42	41	7
O75751	79	31	32	16
A0A286YF46	10	5	4	1
Q6UWF3	23	12	6	5
P25815	15	7	6	2
Q9Y3I0	55	22	20	13
Q96EL2	27	11	7	9
Q9HC62	102	51	35	16
Q5FBB7	103	55	35	13
Q9NR45	46	20	16	10
Q6FHJ7	47	23	16	8
O15198	90	52	21	17
O75934	29	11	8	10
Q8WWF3	51	35	11	5
P51688	83	33	30	20
Q9NRC6	371	216	127	28
Q96AH0	32	14	14	4
Q96BD6	39	12	15	12
A6NFE2	45	17	23	5
P62318	13	5	5	3
Q7KZ85	241	92	83	66
Q96Q15	629	314	228	87
P43307	36	14	16	6
A0A087WV53	36	14	16	6
O94964	210	141	50	19
Q5T5C0	204	108	61	35
Q15831	58	24	19	15
Q92502	164	106	39	19
A1L190	9	3	4	2
P52823	43	25	13	5
Q7RTU9	225	129	83	13
Q9H2B2	70	35	25	10
P37802	22	7	10	5
P36402	56	33	13	10
Q6P1K8	68	31	23	14
Q9BXJ8	51	18	18	15
P35269	87	52	26	9
Q9NX61	72	27	30	15
Q8IUX1	40	14	17	9
P17542	41	21	16	4
P20061	86	41	25	20
Q16559	14	5	7	2
Q7L7X3	143	80	41	22
O60806	89	50	26	13
P02786	128	56	44	28
Q9UL17	84	39	19	26
Q96QE5	61	36	16	9
Q8N5T2	81	42	15	24
