ACC_ID	STY_count	#P-sites	Perc_Psites	#proj_NSAF	NSAF_sum	NSAF_max	NSAF_avg	length	arbitary_abundance	NSAF_log	#P-sites_log	Perc_Psites_log	NSAF_log_norm	PRIDE	UP_PRIDE
Q7KZ85	241	34	14.107883817427386	26	0.0018528103946027952	0.00023033604750370029	7.126193825395366e-05	1726	medium	-9.549148198409737	3.5263605246161616	2.6467337771135977	0.4285078329252943	18	16
P02549	275	9	3.272727272727273	14	0.0003720928781335285	0.00015477398678017158	2.6578062723823462e-05	2419	low	-10.535424392067394	2.1972245773362196	1.1856236656577395	0.3676600122888881	9	0
Q8NHX4	43	1	2.3255813953488373	1	2.795450503487045e-07	2.795450503487045e-07	2.795450503487045e-07	192	low	-15.090102375412282	0.0	0.843970070294529	0.08666141294182132	1	0
P11277	245	16	6.530612244897959	21	0.0008115153646206623	0.0002642147391629145	3.864358879146011e-05	2137	low	-10.161129675307038	2.772588722239781	1.8765006976831455	0.39075193921265	11	5
Q01082	317	60	18.927444794952677	32	0.010227555048169908	0.0008867573341869565	0.00031961109525530963	2364	medium	-8.048405628606815	4.0943445622221	2.940612974332911	0.5210954014948386	34	26
O15269	60	2	3.333333333333333	17	0.0007386351643780906	8.864910353720074e-05	4.344912731635827e-05	473	low	-10.04391979123344	0.6931471805599453	1.203972804325936	0.39798314488179926	2	0
Q9NUV7	80	2	2.5	5	0.00021843511188325446	0.00020355030634761222	4.368702237665089e-05	552	low	-10.038459470753306	0.6931471805599453	0.9162907318741551	0.3983200166458437	2	0
Q96JI7	385	5	1.2987012987012987	10	4.0099575230480026e-05	1.19798949801286e-05	4.009957523048003e-06	2443	low	-12.42672990945801	1.6094379124341003	0.2613647641344075	0.25097685636271433	4	1
Q13813	280	46	16.428571428571427	31	0.007317736789967599	0.0007735617663094591	0.0002360560254828258	2472	medium	-8.351441384998994	3.828641396489095	2.7990219793079367	0.5023997607910042	32	14
O15020	259	18	6.94980694980695	24	0.0006778130933621747	0.00016475186823290051	2.824221222342395e-05	2390	low	-10.474692811883868	2.8903717578961645	1.9387138821847183	0.3714068170092456	14	4
Q9H254	241	5	2.0746887966804977	19	0.00024669357323054417	6.16646984144657e-05	1.29838722752918e-05	2564	low	-11.251802564885104	1.6094379124341003	0.7298111649315366	0.3234634161956656	5	0
Q9NRC6	371	13	3.5040431266846364	18	2.4115049385288863e-05	4.286956614878958e-06	1.3397249658493812e-06	3674	low	-13.523046214434121	2.5649493574615367	1.2539174808421931	0.18334016563152855	13	0
Q5VSR9	15	1	6.666666666666668	1	8.381123549958238e-07	8.381123549958238e-07	8.381123549958238e-07	72	low	-13.992113670277586	0.0	1.8971199848858815	0.1544012815713851	1	0
Q5MJ10	43	2	4.651162790697675	2	3.5139465027532493e-06	3.1787015607549197e-06	1.7569732513766247e-06	180	low	-13.251917972906718	0.6931471805599453	1.5371172508544744	0.2000672880299123	2	0
Q5MJ09	29	1	3.4482758620689653	3	1.7738330414097265e-05	1.3471938431448708e-05	5.912776804699088e-06	141	low	-12.038394988379673	0.0	1.2378743560016172	0.2749349867288108	1	0
Q5MJ08	19	1	5.263157894736842	1	5.4858263236090285e-06	5.4858263236090285e-06	5.4858263236090285e-06	99	low	-12.113342824059902	0.0	1.6607312068216509	0.27031111717595774	1	0
O43609	63	3	4.761904761904762	5	8.335127777429054e-05	6.0217611330705496e-05	1.667025555485811e-05	319	low	-11.001884531093637	1.0986122886681098	1.5606477482646683	0.3388819853467171	3	0
O43597	59	7	11.864406779661017	7	0.00015819558718116312	9.051607976843072e-05	2.2599369597309018e-05	315	medium	-10.697588545999457	1.9459101490553132	2.473542891137685	0.3576553752353269	7	0
O43610	58	2	3.4482758620689653	3	5.937711029996913e-06	5.028674129974943e-06	1.979237009998971e-06	288	low	-13.132799136009005	0.6931471805599453	1.2378743560016172	0.20741626559682416	2	0
Q9C004	52	2	3.8461538461538463	4	0.00028141060808292196	0.00017296877553571569	7.035265202073049e-05	299	low	-9.561990077591588	0.6931471805599453	1.3470736479666094	0.4277155595579389	1	1
P21549	55	1	1.818181818181818	4	5.480224461941459e-05	3.2723885893881004e-05	1.3700561154853647e-05	392	low	-11.198073765760746	0.0	0.5978370007556203	0.32677818781151907	0	1
Q9Y6N5	71	4	5.63380281690141	18	0.0036290311510162043	0.0009438064185956553	0.00020161284172312246	450	low	-8.509161324772332	1.3862943611198906	1.728784670066667	0.49266930732591324	3	1
Q13501	72	39	54.16666666666666	28	0.02613151796518465	0.010097738962945656	0.0009332684987565946	440	high	-6.9768176184998705	3.6635616461296463	3.9920657131016823	0.5872064923377587	22	17
O15042	164	27	16.463414634146346	29	0.0032530957440315054	0.0008496286800195704	0.00011217571531143122	1029	medium	-9.095444029377015	3.295836866004329	2.801140624168222	0.4564988866248783	19	8
Q8N9Q2	28	5	17.857142857142858	12	0.001054740620859663	0.00025735748190657833	8.789505173830525e-05	155	medium	-9.339367049074955	1.6094379124341003	2.882403588246988	0.4414501768951749	4	1
Q9HD15	33	4	12.12121212121212	14	0.0036323757252912253	0.002727081920747425	0.00025945540894937324	236	medium	-8.256925704615387	1.3862943611198906	2.4949569856415015	0.508230858818405	2	2
Q96JX3	106	3	2.8301886792452837	8	4.504115281431155e-05	1.4309567073626346e-05	5.630144101788944e-06	654	low	-12.087375520795835	1.0986122886681098	1.0403433805441342	0.27191315707267616	3	0
Q8NEQ6	31	1	3.2258064516129035	5	2.111235465039138e-05	1.1081026844316322e-05	4.222470930078276e-06	169	low	-12.375090072816686	0.0	1.1711829815029453	0.25416275047417175	1	0
Q8N5C6	147	8	5.442176870748299	11	0.0004272266662126539	0.00029288707260976144	3.8838787837513994e-05	995	low	-10.156091124154994	2.0794415416798357	1.6941791408891909	0.3910627901271691	7	1
P36956	199	11	5.527638190954773	10	4.8830111982218805e-05	1.1324133582739497e-05	4.88301119822188e-06	1147	low	-12.229748479579602	2.3978952727983707	1.7097606340619693	0.2631295279885942	8	3
Q12772	204	6	2.9411764705882346	9	2.9900357162939694e-05	1.2794882304479179e-05	3.3222619069932995e-06	1141	low	-12.614864709726378	1.791759469228055	1.0788096613719298	0.2393699731632509	5	1
Q9BX66	281	38	13.523131672597867	13	0.002208323126710629	0.0013016691321504224	0.00016987100974697145	1292	medium	-8.680471175117063	3.6375861597263857	2.6044016763807316	0.4821004310678659	26	12
O94875	228	36	15.789473684210524	19	0.002764711308294769	0.0007369865952979066	0.00014551112148919836	1100	medium	-8.835258037921957	3.58351893845611	2.7593434954897607	0.47255093233172035	21	15
P12931	96	12	12.5	25	0.0020196693740239663	0.0003749254951164362	8.078677496095865e-05	536	medium	-9.423697282059399	2.4849066497880004	2.5257286443082556	0.4362474649937206	7	5
Q14247	91	47	51.64835164835166	29	0.026817059860058577	0.005104763528277074	0.0009247262020709854	550	high	-6.98601286202893	3.8501476017100584	3.9444582811813	0.5866391963484991	33	14
Q86TD4	129	3	2.3255813953488373	6	1.1164374462615186e-05	4.522460753421952e-06	1.860729077102531e-06	932	low	-13.19454217010521	1.0986122886681098	0.843970070294529	0.20360705972894183	3	0
Q6ZRS2	567	38	6.70194003527337	22	0.0004031656116651566	8.021178225032325e-05	1.832570962114348e-05	3230	low	-10.907205586731582	3.6375861597263857	1.902397041986725	0.34472315586429964	37	1
P23327	85	8	9.411764705882351	7	0.0005183827756236588	0.0002987308564631476	7.405468223195125e-05	699	low	-9.510706788568129	2.0794415416798357	2.241960471177611	0.43087945664093746	3	5
Q9C0H9	212	30	14.150943396226413	16	0.00035984018847214316	0.00019127472528581785	2.2490011779508948e-05	1183	medium	-10.702439268226671	3.4011973816621555	2.649781292978234	0.3573561123331737	15	15
A1L4H1	344	5	1.4534883720930232	6	5.027402180868003e-06	1.393232345547349e-06	8.379003634780005e-07	1573	low	-13.992366641530868	1.6094379124341003	0.37396644104879334	0.15438567463537178	5	0
Q4G0T1	106	1	0.9433962264150944	4	1.8020647999260997e-05	1.5336201171436507e-05	4.505161999815249e-06	1027	low	-12.310286707547133	0.0	-0.05826890812397576	0.2581607619560609	1	0
Q14162	121	4	3.3057851239669422	5	5.916597907142103e-05	2.630891488476361e-05	1.1833195814284206e-05	830	low	-11.344601771546637	1.3862943611198906	1.195674001511241	0.31773821516328443	2	2
Q96GP6	115	8	6.956521739130435	9	0.00011637091719671861	4.597224095834961e-05	1.2930101910746513e-05	871	low	-11.2559524834833	2.0794415416798357	1.9396795993046771	0.3232073890258499	4	4
Q8WXA9	89	7	7.865168539325843	17	0.0005968319745384327	0.00016888413144157914	3.51077632081431e-05	508	low	-10.25708827792665	1.9459101490553132	2.0624439653112647	0.3848318208134979	5	2
P11831	132	5	3.787878787878788	19	0.0016551057172599648	0.00024394374541561432	8.711082722420867e-05	508	low	-9.348329373861164	1.6094379124341003	1.3318061758358208	0.4408972507122423	3	2
Q8NEF9	71	21	29.57746478873239	21	0.0031387089601277608	0.0006246081210751281	0.00014946233143465527	429	medium	-8.808466160529496	3.044522437723423	3.387012746670199	0.47420384392035275	13	8
P0DMP2	74	8	10.810810810810812	11	0.0002780001570140512	4.347719001405877e-05	2.527274154673193e-05	458	medium	-10.58578415227342	2.0794415416798357	2.380546634463758	0.3645530918582685	8	0
P0DJJ0	74	6	8.108108108108109	9	0.00016849487863801978	4.361633622172728e-05	1.87216531820022e-05	459	low	-10.885829779809624	1.791759469228055	2.0928645620119766	0.34604192567128655	6	0
Q9UGK8	69	2	2.898550724637681	5	5.959225518637186e-05	2.5033574271490986e-05	1.1918451037274371e-05	458	low	-11.337422851308238	0.6931471805599453	1.0642108619507773	0.318181115087097	2	0
Q7Z6B7	192	30	15.625	18	0.00044920534212364836	7.028623760149284e-05	2.4955852340202687e-05	1085	medium	-10.59840220053871	3.4011973816621555	2.7488721956224653	0.3637746276283042	23	7
O75044	190	38	20.0	20	0.0004184964182200638	5.93418113042329e-05	2.092482091100319e-05	1071	medium	-10.774574500239305	3.6375861597263857	2.995732273553991	0.35290576496871745	29	9
O43295	189	21	11.111111111111109	9	0.0003053740213040239	0.00020888565216782662	3.393044681155821e-05	1099	medium	-10.29119781062654	3.044522437723423	2.407945608651872	0.38272745010977294	17	4
P37108	26	8	30.76923076923077	27	0.01341618238115829	0.002269130672813999	0.0004968956437466034	136	high	-7.607130526255762	2.0794415416798357	3.4265151896464454	0.5483196500895368	7	1
P09132	20	5	25.0	14	0.0012508281584844595	0.0002532952168946785	8.934486846317569e-05	144	medium	-9.323006749869602	1.6094379124341003	3.2188758248682006	0.442459517440964	5	0
P61011	60	2	3.333333333333333	22	0.0019387160161167666	0.0004540763136111929	8.812345527803485e-05	504	low	-9.33677182574536	0.6931471805599453	1.203972804325936	0.44161028791142576	2	0
Q9UHB9	83	7	8.433734939759036	22	0.0035029084887322924	0.0008038419701723912	0.0001592231131241951	627	low	-8.745204112151091	1.9459101490553132	2.1322397272468065	0.47810676462103935	6	1
O76094	101	20	19.801980198019802	30	0.008589699672516916	0.0013353669508090376	0.00028632332241723056	671	medium	-8.158388887713704	2.995732273553991	2.985781942700823	0.5143100388690565	17	3
Q96SB4	96	8	8.333333333333332	24	0.0036993490868680178	0.0005384811084946431	0.0001541395452861674	655	low	-8.77765222762418	2.0794415416798357	2.120263536200091	0.47610489422916286	4	4
P78362	97	12	12.371134020618555	25	0.0015478893881338985	0.00022910130295932798	6.191557552535593e-05	688	medium	-9.689738785929675	2.4849066497880004	2.515365857272709	0.4198341663523895	8	4
Q9UPE1	93	2	2.1505376344086025	11	0.00010156626134832918	2.300252159138673e-05	9.233296486211744e-06	567	low	-11.592694424110041	0.6931471805599453	0.7657178733947809	0.3024322620018233	2	0
P08240	93	14	15.053763440860214	25	0.0023864799918656724	0.0005184260982200174	9.54591996746269e-05	638	medium	-9.256811630303641	2.6390573296152584	2.711628022450094	0.44654339251394704	7	7
Q9Y5M8	45	7	15.555555555555555	23	0.004179092640206156	0.000813667529309646	0.0001816996800089633	271	medium	-8.613155343659113	1.9459101490553132	2.7444178452730847	0.4862534479052221	6	1
P78539	73	5	6.849315068493151	12	0.00010659205992964245	3.227571327769268e-05	8.882671660803538e-06	464	low	-11.631408183507201	1.6094379124341003	1.9241486572738007	0.30004383581541877	5	0
O60687	90	1	1.1111111111111112	8	5.7804981911793686e-05	3.389713901849842e-05	7.225622738974211e-06	465	low	-11.837877135434551	0.0	0.10536051565782635	0.28730583622194694	1	0
Q8IYB3	194	106	54.639175257731964	28	0.07955064343201977	0.012296511195828351	0.0028410944082864205	904	high	-5.863565946008773	4.663439094112067	4.0007511210368305	0.6558880021688985	44	62
Q9UQ35	829	425	51.26658624849215	32	0.040952823092997075	0.008247646906535806	0.0012797757216561586	2752	high	-6.661070433859109	6.052089168924417	3.937039199777213	0.6066863583033161	190	235
A6NNA2	129	10	7.751937984496124	8	6.105570912054069e-05	2.0126452093222108e-05	7.631963640067587e-06	597	low	-11.783165387971724	2.302585092994046	2.047942874620465	0.29068125034806136	10	0
A7MD48	211	4	1.895734597156398	8	6.455959019012232e-05	4.625992707198134e-05	8.06994877376529e-06	611	low	-11.727363423439206	1.3862943611198906	0.6396064136319154	0.29412392487561095	4	0
B3KS81	237	4	1.6877637130801686	7	1.1262737127471887e-05	3.1237527932064637e-06	1.608962446781698e-06	715	low	-13.339921029703278	1.3862943611198906	0.5234044059728507	0.1946379830848603	4	0
Q9BXP5	98	17	17.346938775510207	29	0.009240792704756919	0.0013062469295664454	0.0003186480243019627	876	medium	-8.051423436436709	2.833213344056216	2.8534160513737357	0.5209092193374173	8	9
O75494	74	18	24.324324324324326	27	0.01761918646799516	0.0027534927054468205	0.0006525624617775984	262	medium	-7.334603696486729	2.8903717578961645	3.1914768506800866	0.5651330576958755	10	8
Q05519	96	23	23.958333333333336	28	0.01080838377113929	0.0017212587834384255	0.00038601370611211755	484	medium	-7.859637681067359	3.1354942159291497	3.176316210449405	0.5327413464011904	13	10
Q8WXF0	71	2	2.8169014084507045	12	0.0003159010625006683	6.781777917460573e-05	2.632508854172236e-05	261	low	-10.544988136541635	0.6931471805599453	1.0356374895067213	0.3670699818165689	2	0
Q07955	50	14	28.000000000000004	31	0.029826181325966504	0.002767520605558781	0.0009621348814827904	248	medium	-6.946355907685422	2.6390573296152584	3.3322045101752042	0.5890858124793528	9	5
Q01130	64	12	18.75	31	0.05038242198907268	0.015164526372566496	0.0016252394190023446	221	medium	-6.422100139282464	2.4849066497880004	2.9311937524164198	0.6214295121129031	5	7
P84103	28	10	35.714285714285715	30	0.02916459076352514	0.004766285487351234	0.000972153025450838	164	high	-6.935997332303805	2.302585092994046	3.575550768806933	0.5897248796503162	9	1
Q08170	141	20	14.184397163120568	27	0.005270035055704574	0.0008614951019782341	0.00019518648354461385	494	medium	-8.541555130518967	2.995732273553991	2.652142569163914	0.4906707875456761	15	5
Q13243	59	13	22.033898305084747	29	0.007046122817455694	0.001682753397500303	0.00024296975232605844	272	medium	-8.32257359839596	2.5649493574615367	3.092582099543909	0.5041807445688617	8	5
Q13247	95	16	16.842105263157894	31	0.043366784170734515	0.005864993355758796	0.0013989285216365972	344	medium	-6.572048677072537	2.772588722239781	2.8238820166273317	0.6121785114390403	9	7
Q16629	63	6	9.523809523809524	31	0.01041122288765874	0.0009615733700001733	0.0003358458996018948	238	low	-7.998858135342174	1.791759469228055	2.2537949288246137	0.524152209519343	2	4
Q9BRL6	95	21	22.105263157894736	21	0.004228703701010438	0.0009296907609068248	0.00020136684290525896	282	medium	-8.510382224275727	3.044522437723423	3.0958157321109736	0.4925939845365411	14	7
Q13242	40	11	27.500000000000004	30	0.014579394265880648	0.0041421622092315145	0.00048597980886268824	221	medium	-7.6293434804768445	2.3978952727983707	3.3141860046725258	0.546949232895103	4	7
Q14140	77	1	1.2987012987012987	4	2.1647470003070786e-05	1.1350543442299236e-05	5.4118675007676965e-06	314	low	-12.126916330444773	0.0	0.2613647641344075	0.2694737064311533	1	0
Q9NUC0	69	2	2.898550724637681	5	9.238242117543225e-06	6.273829345906241e-06	1.847648423508645e-06	356	low	-13.201596849863172	0.6931471805599453	1.0642108619507773	0.20317182475995427	2	0
Q7Z2R9	14	1	7.142857142857142	2	1.743608287863499e-06	1.2068817911939864e-06	8.718041439317495e-07	100	low	-13.952701043847899	0.0	1.9661128563728327	0.1568328240127671	1	0
Q04837	26	4	15.384615384615385	23	0.012763557576773409	0.0031311730753790863	0.0005549372859466699	148	medium	-7.496655448896917	1.3862943611198906	2.7333680090865	0.5551353551984622	3	1
P81877	59	5	8.47457627118644	9	0.000258592776147289	8.446594839338913e-05	2.873253068303211e-05	361	low	-10.457480603818151	1.6094379124341003	2.137070654516472	0.37246871564968137	3	2
Q9BWW4	63	8	12.698412698412698	16	0.0016302819853271698	0.00044686563422582313	0.00010189262408294811	388	medium	-9.191591004232293	2.0794415416798357	2.5414770012763945	0.45056714669406767	2	6
Q9BWG4	66	6	9.090909090909092	13	0.0004591243678007615	0.00024564420223794963	3.531725906159704e-05	385	low	-10.251138788252327	1.791759469228055	2.207274913189721	0.38519887162838057	5	1
P51649	69	1	1.4492753623188406	13	0.0013656156789348074	0.000420036520014512	0.00010504735991806211	535	low	-9.161099262659112	0.0	0.37106368139083196	0.45244831956842846	1	0
Q9NQ55	54	9	16.666666666666664	24	0.004896856044637876	0.0013174245791813775	0.00020403566852657815	473	medium	-8.497215733685268	2.1972245773362196	2.8134107167600364	0.4934062846437637	6	3
Q8WYL5	191	23	12.041884816753926	15	0.00023468760201909893	4.178368883786427e-05	1.5645840134606594e-05	1049	medium	-11.065305482406238	3.1354942159291497	2.488390973870611	0.3349692612083112	18	5
Q76I76	274	18	6.569343065693432	18	0.00020540989271667766	4.1380908059528856e-05	1.1411660706482092e-05	1423	low	-11.380874856348196	2.8903717578961645	1.882413837496186	0.3155003651856335	13	5
Q8TE77	99	11	11.111111111111109	18	0.0013930037411782178	0.00026310146597817815	7.738909673212321e-05	659	medium	-9.466664656385591	2.3978952727983707	2.407945608651872	0.4335966141437963	8	3
Q8WWF3	51	2	3.92156862745098	3	2.563758893460057e-05	2.517030721645856e-05	8.54586297820019e-06	244	low	-11.670063254313503	0.6931471805599453	1.3664917338237108	0.29765903039252134	2	0
Q14714	38	1	2.631578947368421	2	6.613505517324287e-06	4.846504705243587e-06	3.3067527586621436e-06	243	low	-12.619543889788801	0.0	0.9675840262617055	0.23908129346988036	1	0
A2VEC9	729	5	0.6858710562414266	8	1.8264315574723305e-05	1.3720784194650775e-05	2.283039446840413e-06	5150	low	-12.990002912054974	1.6094379124341003	-0.3770656335864664	0.21622600781567256	5	0
P30872	68	1	1.4705882352941175	1	6.863510187589676e-07	6.863510187589676e-07	6.863510187589676e-07	391	low	-14.191876650935766	0.0	0.38566248081198456	0.1420770035496224	1	0
P32745	69	2	2.898550724637681	2	2.41159320444712e-05	2.280519371938389e-05	1.20579660222356e-05	418	low	-11.325785035761736	0.6931471805599453	1.0642108619507773	0.31889910434560986	1	1
