ACC_ID	Pfam_ID	#Psites_pfam	#pS	#pT	#pY	STY_count	countS	countT	countY	domain_length	perc.psites	Pfam_fam	Pfam_short	Pfam_desc
Q13571	PF03821	1	0	0	1	46	27	7	12	234	2.17391304347826	Tetraspannin	Mtp	Golgi 4-transmembrane spanning transporter
Q15012	PF03821	2	0	0	2	34	12	4	18	214	5.88235294117647	Tetraspannin	Mtp	Golgi 4-transmembrane spanning transporter
Q13573	PF02731	8	5	1	2	14	6	4	4	161	57.1428571428571		SKIP_SNW	SKIP/SNW domain
Q13596	PF03700	1	1	0	0	12	8	4	0	81	8.33333333333333		Sorting_nexin	Sorting nexin, N-terminal domain 
Q13616	PF00888	3	2	1	0	110	45	35	30	650	2.72727272727273		Cullin	Cullin family
Q13617	PF00888	1	1	0	0	103	38	32	33	631	0.970873786407767		Cullin	Cullin family
Q13619	PF00888	1	1	0	0	77	37	26	14	598	1.2987012987013		Cullin	Cullin family
Q13620	PF00888	3	1	1	1	71	31	22	18	598	4.22535211267606		Cullin	Cullin family
Q8IWT3	PF00888	1	1	0	0	74	44	20	10	556	1.35135135135135		Cullin	Cullin family
Q9UJX6	PF00888	2	1	0	1	33	20	7	6	237	6.06060606060606		Cullin	Cullin family
Q13618	PF10557	1	1	0	0	5	2	2	1	63	20	HTH	Cullin_Nedd8	Cullin protein neddylation domain
Q13630	PF01370	1	1	0	0	35	13	14	8	236	2.85714285714286	NADP_Rossmann	Epimerase	NAD dependent epimerase/dehydratase family
Q8IZJ6	PF01370	1	1	0	0	25	13	8	4	164	4	NADP_Rossmann	Epimerase	NAD dependent epimerase/dehydratase family
Q13686	PF13532	2	2	0	0	38	20	8	10	247	5.26315789473684	Cupin	2OG-FeII_Oxy_2	2OG-Fe(II) oxygenase superfamily
Q6NS38	PF13532	1	1	0	0	30	13	11	6	187	3.33333333333333	Cupin	2OG-FeII_Oxy_2	2OG-Fe(II) oxygenase superfamily
Q6P6C2	PF13532	1	1	0	0	26	13	6	7	205	3.84615384615385	Cupin	2OG-FeII_Oxy_2	2OG-Fe(II) oxygenase superfamily
Q96Q83	PF13532	1	0	0	1	31	8	14	9	187	3.2258064516129	Cupin	2OG-FeII_Oxy_2	2OG-Fe(II) oxygenase superfamily
Q9BT30	PF13532	1	1	0	0	27	16	6	5	164	3.7037037037037	Cupin	2OG-FeII_Oxy_2	2OG-Fe(II) oxygenase superfamily
Q13769	PF09766	7	6	1	0	53	20	18	15	356	13.2075471698113		FmiP_Thoc5	Fms-interacting protein/Thoc5
Q13772	PF12489	2	1	1	0	47	26	15	6	244	4.25531914893617		ARA70	Nuclear coactivator
Q13794	PF15150	1	1	0	0	5	3	2	0	54	20		PMAIP1	Phorbol-12-myristate-13-acetate-induced
Q13796	PF08687	3	3	0	0	35	24	7	4	293	8.57142857142857		ASD2	Apx/Shroom domain ASD2
Q2M3G4	PF08687	1	1	0	0	19	12	5	2	281	5.26315789473684		ASD2	Apx/Shroom domain ASD2
Q8TF72	PF08687	2	1	1	0	34	21	7	6	287	5.88235294117647		ASD2	Apx/Shroom domain ASD2
Q9ULL8	PF08687	1	1	0	0	34	22	4	8	275	2.94117647058823		ASD2	Apx/Shroom domain ASD2
Q13796	PF08688	2	1	1	0	30	12	14	4	167	6.66666666666667		ASD1	Apx/Shroom domain ASD1
Q2M3G4	PF08688	4	4	0	0	17	12	4	1	135	23.5294117647059		ASD1	Apx/Shroom domain ASD1
Q8TF72	PF08688	8	7	1	0	30	23	5	2	183	26.6666666666667		ASD1	Apx/Shroom domain ASD1
Q13823	PF08153	1	0	0	1	25	13	8	4	132	4		NGP1NT	NGP1NT (NUC091) domain
Q13867	PF03051	2	2	0	0	56	20	21	15	447	3.57142857142857	Peptidase_CA	Peptidase_C1_2	Peptidase C1-like family
Q13868	PF15985	1	1	0	0	6	3	2	1	43	16.6666666666667	KH	KH_6	KH domain
Q13895	PF05291	4	3	1	0	39	15	13	11	291	10.2564102564103		Bystin	Bystin
Q13936	PF16885	1	1	0	0	44	27	14	3	230	2.27272727272727		CAC1F_C	Voltage-gated calcium channel subunit alpha, C-term
Q13948	PF08172	2	2	0	0	38	22	9	7	222	5.26315789473684		CASP_C	CASP C terminal
Q13950	PF00853	2	0	2	0	19	7	10	2	130	10.5263157894737	P53-like	Runt	Runt domain
Q13951	PF02312	1	1	0	0	15	7	5	3	168	6.66666666666667		CBF_beta	Core binding factor beta subunit
Q14103	PF08143	1	1	0	0	12	7	5	0	78	8.33333333333333		CBFNT	CBFNT (NUC161) domain
Q14106	PF07145	1	1	0	0	6	5	0	1	36	16.6666666666667		PAM2	Ataxin-2 C-terminal region
Q14694	PF07145	1	0	1	0	5	3	2	0	18	20		PAM2	Ataxin-2 C-terminal region
Q14112	PF06119	1	1	0	0	19	10	4	5	94	5.26315789473684		NIDO	Nidogen-like
Q14116	PF00340	1	1	0	0	20	13	4	3	114	5	Trefoil	IL1	Interleukin-1 / 18
Q14118	PF05454	6	2	2	2	42	17	18	7	290	14.2857142857143		DAG1	Dystroglycan (Dystrophin-associated glycoprotein 1)
Q14135	PF15245	9	7	2	0	40	26	11	3	221	22.5		VGLL4	Transcription cofactor vestigial-like protein 4
Q14137	PF08145	5	3	1	1	26	10	6	10	259	19.2307692307692		BOP1NT	BOP1NT (NUC169) domain
Q14140	PF06031	1	0	1	0	5	2	2	1	36	20		SERTA	SERTA motif
Q9NUC0	PF06031	1	0	0	1	4	2	0	2	35	25		SERTA	SERTA motif
Q14149	PF17942	1	0	0	1	23	5	7	11	134	4.34782608695652	S5	Morc6_S5	Morc6 ribosomal protein S5 domain 2-like
Q14153	PF15242	8	7	1	0	65	49	13	3	302	12.3076923076923		FAM53	Family of FAM53
Q6NSI3	PF15242	4	3	1	0	69	47	21	1	294	5.79710144927536		FAM53	Family of FAM53
Q9NYF3	PF15242	12	11	1	0	56	48	6	2	307	21.4285714285714		FAM53	Family of FAM53
Q14155	PF16614	4	3	1	0	20	10	8	2	101	20		RhoGEF67_u2	Unstructured region two on RhoGEF 6 and 7
Q15052	PF16614	5	3	1	1	22	13	5	4	109	22.7272727272727		RhoGEF67_u2	Unstructured region two on RhoGEF 6 and 7
Q14159	PF14950	5	3	2	0	73	43	26	4	359	6.84931506849315		DUF4502	Domain of unknown function (DUF4502)
Q14159	PF14951	1	1	0	0	57	29	21	7	386	1.75438596491228		DUF4503	Domain of unknown function (DUF4503)
Q14161	PF12205	1	1	0	0	23	9	11	3	117	4.34782608695652		GIT1_C	G protein-coupled receptor kinase-interacting protein 1 C term
Q14161	PF16559	3	3	0	0	9	7	2	0	65	33.3333333333333		GIT_CC	GIT coiled-coil Rho guanine nucleotide exchange factor
Q9Y2X7	PF16559	4	4	0	0	11	8	2	1	66	36.3636363636364		GIT_CC	GIT coiled-coil Rho guanine nucleotide exchange factor
Q14164	PF18396	1	0	1	0	16	8	6	2	86	6.25	Ubiquitin	TBK1_ULD	TANK binding kinase 1 ubiquitin-like domain
Q14165	PF11721	2	1	0	1	21	7	5	9	161	9.52380952380952	GBD	Malectin	Malectin domain
Q14166	PF03133	5	3	1	1	36	14	12	10	297	13.8888888888889	ATP-grasp	TTL	Tubulin-tyrosine ligase family
Q6ZVT0	PF03133	2	2	0	0	47	15	21	11	338	4.25531914893617	ATP-grasp	TTL	Tubulin-tyrosine ligase family
Q14181	PF08418	9	5	4	0	50	30	15	5	227	18	OB	Pol_alpha_B_N	DNA polymerase alpha subunit B N-terminal
Q14188	PF08781	1	1	0	0	17	10	5	2	139	5.88235294117647		DP	Transcription factor DP
Q14197	PF00472	3	1	2	0	21	11	8	2	136	14.2857142857143	RF	RF-1	RF-1 domain
Q14202	PF06467	2	1	1	0	60	29	20	11	312	3.33333333333333	TRASH	zf-FCS	MYM-type Zinc finger with FCS sequence motif
Q5VZL5	PF06467	1	0	0	1	46	22	14	10	195	2.17391304347826	TRASH	zf-FCS	MYM-type Zinc finger with FCS sequence motif
Q14204	PF08385	1	1	0	0	65	24	27	14	591	1.53846153846154		DHC_N1	Dynein heavy chain, N-terminal region 1
Q8TE73	PF08385	2	0	2	0	76	25	29	22	553	2.63157894736842		DHC_N1	Dynein heavy chain, N-terminal region 1
Q14204	PF08393	1	0	1	0	46	27	9	10	402	2.17391304347826		DHC_N2	Dynein heavy chain, N-terminal region 2
Q6ZR08	PF08393	1	1	0	0	48	22	19	7	412	2.08333333333333		DHC_N2	Dynein heavy chain, N-terminal region 2
Q8IVF4	PF08393	1	0	1	0	52	25	18	9	406	1.92307692307692		DHC_N2	Dynein heavy chain, N-terminal region 2
Q8NCM8	PF08393	3	2	1	0	55	25	20	10	402	5.45454545454545		DHC_N2	Dynein heavy chain, N-terminal region 2
Q8TD57	PF08393	1	0	0	1	49	22	16	11	406	2.04081632653061		DHC_N2	Dynein heavy chain, N-terminal region 2
Q96DT5	PF08393	1	0	0	1	57	21	25	11	406	1.75438596491228		DHC_N2	Dynein heavy chain, N-terminal region 2
Q9P2D7	PF08393	1	0	0	1	58	30	15	13	404	1.72413793103448		DHC_N2	Dynein heavy chain, N-terminal region 2
Q9UFH2	PF08393	1	1	0	0	60	32	21	7	407	1.66666666666667		DHC_N2	Dynein heavy chain, N-terminal region 2
Q14204	PF12774	2	1	1	0	48	21	16	11	364	4.16666666666667	P-loop_NTPase	AAA_6	Hydrolytic ATP binding site of dynein motor region
Q6ZR08	PF12774	1	1	0	0	45	15	14	16	327	2.22222222222222	P-loop_NTPase	AAA_6	Hydrolytic ATP binding site of dynein motor region
Q96M86	PF12774	1	0	0	1	45	26	11	8	351	2.22222222222222	P-loop_NTPase	AAA_6	Hydrolytic ATP binding site of dynein motor region
Q9NYC9	PF12774	1	1	0	0	45	19	16	10	327	2.22222222222222	P-loop_NTPase	AAA_6	Hydrolytic ATP binding site of dynein motor region
Q14204	PF12777	1	0	0	1	40	22	10	8	338	2.5		MT	Microtubule-binding stalk of dynein motor
Q8NCM8	PF12777	2	0	2	0	41	24	15	2	337	4.87804878048781		MT	Microtubule-binding stalk of dynein motor
Q8TE73	PF12777	1	0	1	0	40	19	17	4	349	2.5		MT	Microtubule-binding stalk of dynein motor
Q9P225	PF12777	1	1	0	0	26	11	6	9	337	3.84615384615385		MT	Microtubule-binding stalk of dynein motor
Q14204	PF12780	2	1	1	0	40	15	15	10	280	5	P-loop_NTPase	AAA_8	P-loop containing dynein motor region D4
Q8TE73	PF12780	1	0	0	1	46	24	13	9	263	2.17391304347826	P-loop_NTPase	AAA_8	P-loop containing dynein motor region D4
Q14204	PF18198	1	1	0	0	27	13	10	4	168	3.7037037037037	AAA_lid	AAA_lid_11	Dynein heavy chain AAA lid domain
Q14204	PF18199	5	3	2	0	57	20	30	7	312	8.7719298245614		Dynein_C	Dynein heavy chain C-terminal domain
Q8TE73	PF18199	1	1	0	0	39	13	18	8	296	2.56410256410256		Dynein_C	Dynein heavy chain C-terminal domain
Q96DT5	PF18199	1	1	0	0	49	15	25	9	296	2.04081632653061		Dynein_C	Dynein heavy chain C-terminal domain
Q96JB1	PF18199	1	1	0	0	51	20	22	9	297	1.96078431372549		Dynein_C	Dynein heavy chain C-terminal domain
Q9NYC9	PF18199	1	0	1	0	45	14	24	7	296	2.22222222222222		Dynein_C	Dynein heavy chain C-terminal domain
Q14207	PF15712	7	4	3	0	145	94	48	3	670	4.82758620689655		NPAT_C	NPAT C terminus
Q14247	PF02218	26	12	1	13	41	21	6	14	244	63.4146341463415		HS1_rep	Repeat in HS1/Cortactin
Q14254	PF15975	1	1	0	0	10	5	3	2	112	10		Flot	Flotillin
Q14320	PF04921	5	3	2	0	32	15	10	7	229	15.625		XAP5	XAP5, circadian clock regulator
Q9Y247	PF04921	3	2	1	0	25	12	7	6	253	12		XAP5	XAP5, circadian clock regulator
Q14409	PF00370	1	1	0	0	42	22	16	4	255	2.38095238095238	Actin_ATPase	FGGY_N	FGGY family of carbohydrate kinases, N-terminal domain
Q14444	PF12287	2	1	1	0	71	36	20	15	327	2.8169014084507		Caprin-1_C	Cytoplasmic activation/proliferation-associated protein-1 C term
Q6IMN6	PF12287	1	1	0	0	83	45	27	11	316	1.20481927710843		Caprin-1_C	Cytoplasmic activation/proliferation-associated protein-1 C term
Q14457	PF17675	2	1	0	1	12	3	5	4	127	16.6666666666667		APG6_N	Apg6 coiled-coil region
Q14493	PF15247	3	1	1	1	10	3	3	4	70	30		SLBP_RNA_bind	Histone RNA hairpin-binding protein RNA-binding domain
Q14498	PF15519	2	1	1	0	16	8	8	0	102	12.5		RBM39linker	linker between RRM2 and RRM3 domains in RBM39 protein
Q14500	PF08466	1	0	1	0	9	5	3	1	45	11.1111111111111		IRK_N	Inward rectifier potassium channel N-terminal
Q14515	PF10591	1	0	0	1	15	4	5	6	139	6.66666666666667	EF_hand	SPARC_Ca_bdg	Secreted protein acidic and rich in cysteine Ca binding region
Q14542	PF01733	3	3	0	0	59	33	18	8	324	5.08474576271187	MFS	Nucleoside_tran	Nucleoside transporter
Q7RTT9	PF01733	1	1	0	0	58	25	19	14	337	1.72413793103448	MFS	Nucleoside_tran	Nucleoside transporter
Q99808	PF01733	5	4	1	0	51	29	13	9	311	9.80392156862745	MFS	Nucleoside_tran	Nucleoside transporter
Q14566	PF18263	4	3	0	1	19	10	3	6	109	21.0526315789474		MCM6_C	MCM6 C-terminal winged-helix domain
Q14571	PF01365	1	1	0	0	38	10	16	12	362	2.63157894736842		RYDR_ITPR	RIH domain
Q15413	PF01365	1	1	0	0	47	31	7	9	409	2.12765957446808		RYDR_ITPR	RIH domain
Q92736	PF01365	1	0	1	0	43	30	4	9	410	2.32558139534884		RYDR_ITPR	RIH domain
Q14571	PF02815	1	1	0	0	34	12	17	5	203	2.94117647058823	Trefoil	MIR	MIR domain
Q14573	PF02815	2	1	1	0	32	11	15	6	201	6.25	Trefoil	MIR	MIR domain
Q14643	PF02815	3	2	1	0	32	16	12	4	202	9.375	Trefoil	MIR	MIR domain
Q14571	PF08709	1	1	0	0	30	16	5	9	226	3.33333333333333	Trefoil	Ins145_P3_rec	Inositol 1,4,5-trisphosphate/ryanodine receptor
Q14643	PF08709	1	0	1	0	32	16	10	6	226	3.125	Trefoil	Ins145_P3_rec	Inositol 1,4,5-trisphosphate/ryanodine receptor
Q15413	PF08709	1	0	1	0	35	18	13	4	203	2.85714285714286	Trefoil	Ins145_P3_rec	Inositol 1,4,5-trisphosphate/ryanodine receptor
Q14585	PF13465	1	0	1	0	7	2	2	3	52	14.2857142857143	C2H2-zf	zf-H2C2_2	Zinc-finger double domain
Q14667	PF10344	1	0	1	0	129	84	38	7	681	0.775193798449612		Fmp27	Mitochondrial protein from FMP27
Q14667	PF10351	2	2	0	0	58	31	16	11	474	3.44827586206897		Apt1	Golgi-body localisation protein domain
Q14684	PF05997	1	1	0	0	23	10	8	5	209	4.34782608695652		Nop52	Nucleolar protein,Nop52
Q14687	PF12540	12	8	2	2	68	41	19	8	311	17.6470588235294		DUF3736	Protein of unknown function (DUF3736)
Q14689	PF06464	1	1	0	0	17	9	5	3	115	5.88235294117647	SHOCT	DMAP_binding	DMAP1-binding Domain
Q9P265	PF06464	8	4	2	2	24	11	9	4	120	33.3333333333333	SHOCT	DMAP_binding	DMAP1-binding Domain
Q9Y2E4	PF06464	3	1	1	1	18	11	3	4	114	16.6666666666667	SHOCT	DMAP_binding	DMAP1-binding Domain
Q14692	PF04950	1	1	0	0	36	14	10	12	293	2.77777777777778	EFTPs	RIBIOP_C	40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal
Q2NL82	PF04950	5	2	3	0	38	16	16	6	288	13.1578947368421	EFTPs	RIBIOP_C	40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal
Q14693	PF04571	3	2	1	0	11	5	4	2	107	27.2727272727273		Lipin_N	lipin, N-terminal conserved region
Q92539	PF04571	2	1	1	0	15	6	4	5	107	13.3333333333333		Lipin_N	lipin, N-terminal conserved region
Q14696	PF10185	1	1	0	0	23	11	8	4	161	4.34782608695652		Mesd	Chaperone for wingless signalling and trafficking of LDL receptor
Q14697	PF01055	1	0	0	1	67	25	18	24	446	1.49253731343284	Glyco_hydro_tim	Glyco_hydro_31	Glycosyl hydrolases family 31 
Q6NSJ0	PF01055	2	0	1	1	55	22	16	17	397	3.63636363636364	Glyco_hydro_tim	Glyco_hydro_31	Glycosyl hydrolases family 31 
Q14699	PF15250	3	3	0	0	83	45	26	12	471	3.6144578313253		Raftlin	Raftlin
Q52LD8	PF15250	1	1	0	0	89	47	27	15	440	1.12359550561798		Raftlin	Raftlin
Q14721	PF03521	2	1	1	0	48	34	13	1	202	4.16666666666667		Kv2channel	Kv2 voltage-gated K+ channel
Q14746	PF06148	1	1	0	0	14	9	2	3	133	7.14285714285714	Vps51	COG2	COG (conserved oligomeric Golgi) complex component, COG2
Q14749	PF13649	1	1	0	0	12	8	3	1	111	8.33333333333333	NADP_Rossmann	Methyltransf_25	Methyltransferase domain
Q99873	PF13649	1	1	0	0	13	6	3	4	98	7.69230769230769	NADP_Rossmann	Methyltransf_25	Methyltransferase domain
Q14761	PF15713	1	1	0	0	21	13	5	3	149	4.76190476190476		PTPRCAP	Protein tyrosine phosphatase receptor type C-associated
Q14764	PF17795	1	0	0	1	8	4	1	3	62	12.5	Vault	Vault_3	Major Vault Protein Repeat domain
Q14781	PF17218	1	1	0	0	9	3	6	0	33	11.1111111111111		CBX7_C	CBX family C-terminal motif
Q9HC52	PF17218	1	1	0	0	11	5	6	0	33	9.09090909090909		CBX7_C	CBX family C-terminal motif
Q14839	PF06465	2	2	0	0	5	2	0	3	61	40		DUF1087	Domain of Unknown Function (DUF1087)
Q14894	PF02423	1	1	0	0	53	25	21	7	312	1.88679245283019	NADP_Rossmann	OCD_Mu_crystall	Ornithine cyclodeaminase/mu-crystallin family
Q14914	PF16884	3	1	1	1	16	5	9	2	101	18.75	GroES	ADH_N_2	N-terminal domain of oxidoreductase
Q14978	PF05022	5	4	0	1	10	7	2	1	73	50		SRP40_C	SRP40, C-terminal domain
Q14CX7	PF09797	1	0	0	1	63	25	21	17	396	1.58730158730159		NatB_MDM20	N-acetyltransferase B complex (NatB) non catalytic subunit
Q14CZ0	PF15251	3	3	0	0	44	24	17	3	249	6.81818181818182		DUF4588	Domain of unknown function (DUF4588)
Q15003	PF05786	21	13	7	1	113	50	49	14	709	18.5840707964602		Cnd2	Condensin complex subunit 2
Q15004	PF15715	7	6	1	0	21	12	7	2	111	33.3333333333333	Histone	PAF	PCNA-associated factor histone like domain
Q15005	PF06703	1	0	1	0	32	14	10	8	163	3.125		SPC25	Microsomal signal peptidase 25 kDa subunit (SPC25)
Q15006	PF14559	1	0	1	0	11	0	3	8	134	9.09090909090909	TPR	TPR_19	Tetratricopeptide repeat
Q15007	PF17098	2	0	1	1	20	10	8	2	155	10		Wtap	WTAP/Mum2p family
Q15013	PF06581	2	2	0	0	44	22	14	8	265	4.54545454545455	Mad2	p31comet	Mad1 and Cdc20-bound-Mad2 binding
Q15020	PF16605	1	0	1	0	6	2	3	1	62	16.6666666666667		LSM_int_assoc	LSM-interacting associated unstructured 
Q15022	PF09733	3	2	1	0	17	9	5	3	135	17.6470588235294		VEFS-Box	VEFS-Box of polycomb protein
Q15029	PF16004	6	1	3	2	15	1	9	5	108	40		EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component N-terminus
Q15032	PF12752	4	4	0	0	8	6	0	2	54	50		SUZ	SUZ domain
Q7Z422	PF12752	7	6	1	0	12	8	3	1	52	58.3333333333333		SUZ	SUZ domain
Q9UBL0	PF12752	2	2	0	0	7	6	0	1	56	28.5714285714286		SUZ	SUZ domain
Q15036	PF18116	2	2	0	0	21	14	5	2	115	9.52380952380952	PH	SNX17_FERM_C	Sorting Nexin 17 FERM C-terminal domain
Q15038	PF11029	1	0	1	0	25	8	8	9	134	4		DAZAP2	DAZ associated protein 2 (DAZAP2)
Q15042	PF13890	2	1	1	0	20	9	6	5	158	10		Rab3-GTPase_cat	Rab3 GTPase-activating protein catalytic subunit
Q15047	PF00856	11	8	2	1	99	61	28	10	453	11.1111111111111		SET	SET domain
Q8IYR2	PF00856	1	0	1	0	52	21	23	8	331	1.92307692307692		SET	SET domain
Q8IZD2	PF00856	1	1	0	0	48	23	15	10	293	2.08333333333333		SET	SET domain
Q96KQ7	PF00856	1	0	0	1	14	5	3	6	107	7.14285714285714		SET	SET domain
Q96T68	PF00856	1	0	1	0	55	24	24	7	317	1.81818181818182		SET	SET domain
Q9H7B4	PF00856	1	0	1	0	29	16	6	7	226	3.44827586206897		SET	SET domain
Q15047	PF05033	1	0	1	0	18	4	9	5	114	5.55555555555556		Pre-SET	Pre-SET motif
Q96T68	PF05033	1	0	1	0	26	12	9	5	114	3.84615384615385		Pre-SET	Pre-SET motif
Q9H9B1	PF05033	2	1	1	0	16	9	2	5	105	12.5		Pre-SET	Pre-SET motif
Q15050	PF04939	1	0	1	0	12	2	9	1	163	8.33333333333333		RRS1	Ribosome biogenesis regulatory protein (RRS1)
Q15052	PF16523	2	1	0	1	11	6	4	1	89	18.1818181818182		betaPIX_CC	betaPIX coiled coil
Q15054	PF09507	13	9	4	0	84	48	26	10	448	15.4761904761905	HTH	CDC27	DNA polymerase subunit Cdc27
Q15063	PF02469	1	0	1	0	71	26	35	10	487	1.40845070422535		Fasciclin	Fasciclin domain
Q15582	PF02469	1	1	0	0	80	30	38	12	485	1.25		Fasciclin	Fasciclin domain
Q8WWQ8	PF02469	1	1	0	0	138	57	52	29	869	0.72463768115942		Fasciclin	Fasciclin domain
Q9NY15	PF02469	2	0	1	1	100	46	37	17	730	2		Fasciclin	Fasciclin domain
Q15067	PF14749	1	1	0	0	14	6	6	2	119	7.14285714285714	AcylCoA_ox_dh_N	Acyl-CoA_ox_N	Acyl-coenzyme A oxidase N-terminal
Q15126	PF04275	2	1	1	0	15	8	4	3	111	13.3333333333333		P-mevalo_kinase	Phosphomevalonate kinase 
Q15154	PF15717	21	16	3	2	106	58	39	9	627	19.811320754717		PCM1_C	Pericentriolar material 1 C terminus
Q15170	PF04538	1	0	1	0	25	22	2	1	157	4		BEX	Brain expressed X-linked like family 
Q5H9L2	PF04538	6	5	1	0	18	12	4	2	182	33.3333333333333		BEX	Brain expressed X-linked like family 
Q6IPX3	PF04538	5	4	1	0	11	8	2	1	123	45.4545454545455		BEX	Brain expressed X-linked like family 
Q8IYN2	PF04538	1	1	0	0	7	5	1	1	113	14.2857142857143		BEX	Brain expressed X-linked like family 
Q969E4	PF04538	6	5	1	0	15	10	3	2	176	40		BEX	Brain expressed X-linked like family 
Q96EI5	PF04538	4	4	0	0	13	8	2	3	128	30.7692307692308		BEX	Brain expressed X-linked like family 
Q9BRU2	PF04538	1	0	1	0	9	4	2	3	100	11.1111111111111		BEX	Brain expressed X-linked like family 
Q9NWD9	PF04538	1	0	1	0	6	1	3	2	103	16.6666666666667		BEX	Brain expressed X-linked like family 
Q9UHQ7	PF04538	2	2	0	0	7	4	1	2	102	28.5714285714286		BEX	Brain expressed X-linked like family 
Q15185	PF04969	4	4	0	0	11	7	2	2	76	36.3636363636364	HSP20	CS	CS domain
Q9Y266	PF04969	1	0	0	1	8	3	3	2	78	12.5	HSP20	CS	CS domain
Q9Y2Z0	PF04969	1	1	0	0	13	6	4	3	77	7.69230769230769	HSP20	CS	CS domain
Q15257	PF03095	2	2	0	0	41	16	13	12	327	4.87804878048781		PTPA	Phosphotyrosyl phosphate activator (PTPA) protein
Q15274	PF02749	1	0	1	0	9	6	2	1	84	11.1111111111111	Hybrid	QRPTase_N	Quinolinate phosphoribosyl transferase, N-terminal domain
Q15276	PF03528	13	8	4	1	61	35	19	7	487	21.3114754098361		Rabaptin	Rabaptin
Q9H5N1	PF03528	1	0	0	1	18	13	3	2	166	5.55555555555556		Rabaptin	Rabaptin
Q15361	PF13921	2	2	0	0	15	10	3	2	58	13.3333333333333	HTH	Myb_DNA-bind_6	Myb-like DNA-binding domain
Q5SXM2	PF13921	1	0	1	0	5	3	2	0	61	20	HTH	Myb_DNA-bind_6	Myb-like DNA-binding domain
Q15369	PF03931	1	1	0	0	13	6	4	3	66	7.69230769230769	POZ	Skp1_POZ	Skp1 family, tetramerisation domain
Q15388	PF02064	1	1	0	0	8	2	3	3	115	12.5		MAS20	MAS20 protein import receptor
Q15390	PF05308	4	3	1	0	31	19	11	1	230	12.9032258064516		Mito_fiss_reg	Mitochondrial fission regulator
Q6P444	PF05308	2	2	0	0	40	30	6	4	264	5		Mito_fiss_reg	Mitochondrial fission regulator
Q9H019	PF05308	8	8	0	0	47	33	13	1	246	17.0212765957447		Mito_fiss_reg	Mitochondrial fission regulator
Q15428	PF16835	1	1	0	0	13	4	4	5	95	7.69230769230769		SF3A2	Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)
Q15431	PF05483	3	1	1	1	102	42	43	17	765	2.94117647058823		SCP-1	Synaptonemal complex protein 1 (SCP-1)
Q15459	PF12230	11	5	4	2	24	11	7	6	241	45.8333333333333		PRP21_like_P	Pre-mRNA splicing factor PRP21 like protein
Q15468	PF15253	1	1	0	0	78	44	22	12	403	1.28205128205128		STIL_N	SCL-interrupting locus protein N-terminus
Q15526	PF02104	1	0	1	0	29	8	15	6	216	3.44827586206897		SURF1	SURF1 family
Q15527	PF05477	10	5	5	0	34	11	15	8	241	29.4117647058824	DoxD-like	SURF2	Surfeit locus protein 2 (SURF2)
Q15532	PF05030	1	1	0	0	11	5	4	2	62	9.09090909090909		SSXT	SSXT protein (N-terminal region)
Q15545	PF04658	4	3	1	0	24	10	10	4	166	16.6666666666667	Triple_barrel	TAFII55_N	TAFII55 protein conserved region
Q15561	PF17725	1	1	0	0	42	19	9	14	210	2.38095238095238	E-set	YBD	YAP binding domain
Q15573	PF14929	1	1	0	0	59	24	11	24	361	1.69491525423729		TAF1_subA	TAF RNA Polymerase I subunit A
Q15596	PF08832	6	6	0	0	21	13	8	0	74	28.5714285714286		SRC-1	Steroid receptor coactivator
Q15788	PF08832	2	2	0	0	26	16	10	0	81	7.69230769230769		SRC-1	Steroid receptor coactivator
Q9Y6Q9	PF08832	4	3	1	0	27	21	6	0	89	14.8148148148148		SRC-1	Steroid receptor coactivator
Q15596	PF16279	3	2	1	0	12	6	5	1	86	25		DUF4927	Domain of unknown function (DUF4927)
Q9Y6Q9	PF16279	2	2	0	0	19	13	5	1	88	10.5263157894737		DUF4927	Domain of unknown function (DUF4927)
Q15596	PF16665	6	6	0	0	32	27	3	2	125	18.75		NCOA_u2	Unstructured region on nuclear receptor coactivator protein
Q9Y6Q9	PF16665	3	3	0	0	31	26	4	1	114	9.67741935483871		NCOA_u2	Unstructured region on nuclear receptor coactivator protein
Q15631	PF01997	2	1	0	1	32	12	12	8	198	6.25		Translin	Translin family
Q99598	PF01997	3	2	0	1	38	15	16	7	214	7.89473684210526		Translin	Translin family
Q15637	PF16275	5	3	1	1	16	4	9	3	113	31.25		SF1-HH	Splicing factor 1 helix-hairpin domain
Q15648	PF10744	1	1	0	0	65	31	20	14	368	1.53846153846154		Med1	Mediator of RNA polymerase II transcription subunit 1
Q15723	PF12310	1	1	0	0	21	11	6	4	106	4.76190476190476		Elf-1_N	Transcription factor protein N terminal
Q15738	PF01073	1	1	0	0	36	11	15	10	257	2.77777777777778	NADP_Rossmann	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family
Q15742	PF04905	2	1	1	0	21	14	4	3	129	9.52380952380952		NCD2	NAB conserved region 2 (NCD2)
Q15746	PF16620	5	4	1	0	31	22	9	0	162	16.1290322580645		23ISL	Unstructured linker between I-set domains 2 and 3 on MYLCK
Q15784	PF12533	1	1	0	0	24	10	6	8	131	4.16666666666667		Neuro_bHLH	Neuronal helix-loop-helix transcription factor 
