STY_count	#Psites_pfam	perc_phos_indomain	Phos_contribution_fromallproteins_toproteome_92453	Pfam_ID	#Proteins	avgDomain_length	avgSTY_count	#avgPsites_pfam	avg_perc_phos_indomain	avg_#pS	avg_#pT	avg_#pY	avg_countS	avg_countT	avg_countY	Pfam_desc	Pfam_short
23	1	4.3478260869565215	0.0010816306663926534	PF15006	1	146	23	1.0	4.348	1.0	0.0	0.0	12	7	4	Domain of unknown function (DUF4517)	DUF4517
19	2	10.526315789473683	0.0021632613327853068	PF15007	1	127	19	2.0	10.526	2.0	0.0	0.0	10	3	6	Centrosomal spindle body, CEP44	CEP44
29	1	3.4482758620689653	0.0010816306663926534	PF15008	1	273	29	1.0	3.448	0.0	1.0	0.0	12	11	6	Domain of unknown function (DUF4518)	DUF4518
59	4	6.779661016949152	0.0043265226655706136	PF15010	1	293	59	4.0	6.78	4.0	0.0	0.0	39	12	8	Putative cell signalling	FAM131
21	4	19.047619047619047	0.0043265226655706136	PF15017	2	67	10	2.0	20.0	1.5	0.5	0.0	6	2	2	Putative WW-binding domain and destruction box 	WRNPLPNID
247	2	0.8097165991902834	0.0021632613327853068	PF15020	2	624	124	1.0	0.806	0.5	0.0	0.5	46	38	38	Cation channel sperm-associated protein subunit delta	CATSPERD
37	2	5.405405405405405	0.0021632613327853068	PF15030	1	273	37	2.0	5.405	1.0	1.0	0.0	21	14	2	Protein of unknown function (DUF4527)	DUF4527
41	3	7.317073170731707	0.0032448919991779606	PF15035	2	184	20	1.5	7.5	0.5	1.0	0.0	10	8	2	Ciliary rootlet component, centrosome cohesion	Rootletin
31	1	3.225806451612903	0.0010816306663926534	PF15043	1	160	31	1.0	3.226	1.0	0.0	0.0	11	13	7	CB1 cannabinoid receptor-interacting protein 1	CNRIP1
24	2	8.333333333333332	0.0021632613327853068	PF15045	2	76	12	1.0	8.333	0.5	0.0	0.5	6	4	1	Clathrin-binding box of Aftiphilin, vesicle trafficking	Clathrin_bdg
12	1	8.333333333333332	0.0010816306663926534	PF15048	1	120	12	1.0	8.333	1.0	0.0	0.0	9	3	0	Organic solute transporter subunit beta protein	OSTbeta
14	1	7.142857142857142	0.0010816306663926534	PF15056	1	87	14	1.0	7.143	0.0	1.0	0.0	6	6	2	Neuritin protein family	NRN1
6	1	16.666666666666664	0.0010816306663926534	PF15061	1	57	6	1.0	16.667	0.0	0.0	1.0	2	1	3	Domain of unknown function (DUF4538)	DUF4538
80	2	2.5	0.0021632613327853068	PF15066	1	494	80	2.0	2.5	0.0	0.0	2.0	40	27	13	Cancer-associated gene protein 1 family	CAGE1
75	7	9.333333333333334	0.007571414664748575	PF15068	2	202	38	3.5	9.211	3.5	0.0	0.0	19	12	6	FAM101 family	FAM101
38	1	2.631578947368421	0.0010816306663926534	PF15069	1	167	38	1.0	2.632	0.0	1.0	0.0	15	15	8	FAM163 family	FAM163
462	49	10.606060606060606	0.052999902653240026	PF15070	18	298	26	2.72	10.462	2.22	0.17	0.33	19	5	2	Putative golgin subfamily A member 2-like protein 5	GOLGA2L5
24	1	4.166666666666666	0.0010816306663926534	PF15077	1	163	24	1.0	4.167	1.0	0.0	0.0	12	9	3	Membrane-anchored junction protein 	MAJIN
75	2	2.666666666666667	0.0021632613327853068	PF15078	1	396	75	2.0	2.667	2.0	0.0	0.0	38	28	9	Domain of unknown function (DUF4545)	DUF4545
21	2	9.523809523809524	0.0021632613327853068	PF15079	1	206	21	2.0	9.524	0.0	2.0	0.0	6	10	5	Testis-specific protein 35	Tsc35
32	1	3.125	0.0010816306663926534	PF15081	1	166	32	1.0	3.125	0.0	1.0	0.0	15	13	4	Domain of unknown function (DUF4548)	DUF4548
115	1	0.8695652173913043	0.0010816306663926534	PF15087	1	610	115	1.0	0.87	1.0	0.0	0.0	68	26	21	Protein of unknown function (DUF4551)	DUF4551
91	2	2.197802197802198	0.0021632613327853068	PF15089	1	424	91	2.0	2.198	2.0	0.0	0.0	53	25	13	Domain of unknown function (DUF4552)	DUF4552
71	1	1.4084507042253522	0.0010816306663926534	PF15090	1	455	71	1.0	1.408	1.0	0.0	0.0	43	24	4	Domain of unknown function (DUF4553)	DUF4553
56	1	1.7857142857142856	0.0010816306663926534	PF15093	1	283	56	1.0	1.786	1.0	0.0	0.0	16	21	19	Domain of unknown function (DUF4555)	DUF4555
52	1	1.9230769230769231	0.0010816306663926534	PF15095	1	264	52	1.0	1.923	0.0	1.0	0.0	26	16	10	Interleukin 33	IL33
26	3	11.538461538461538	0.0032448919991779606	PF15099	1	131	26	3.0	11.538	3.0	0.0	0.0	17	7	2	Phosphoinositide-interacting protein family	PIRT
32	1	3.125	0.0010816306663926534	PF15101	1	205	32	1.0	3.125	1.0	0.0	0.0	14	9	9	Telomere-associated protein TERB2	TERB2
27	1	3.7037037037037033	0.0010816306663926534	PF15102	1	145	27	1.0	3.704	1.0	0.0	0.0	12	11	4	TMEM154 protein family	TMEM154
27	2	7.4074074074074066	0.0021632613327853068	PF15112	1	309	27	2.0	7.407	1.0	1.0	0.0	17	6	4	Domain of unknown function (DUF4559)	DUF4559
32	2	6.25	0.0021632613327853068	PF15115	1	177	32	2.0	6.25	1.0	0.0	1.0	17	8	7	Domain of unknown function with conserved HDNR motif	HDNR
35	2	5.714285714285714	0.0021632613327853068	PF15124	1	175	35	2.0	5.714	1.0	1.0	0.0	17	15	3	FANCD2 opposite strand protein	FANCD2OS
13	2	15.384615384615385	0.0021632613327853068	PF15127	1	94	13	2.0	15.385	1.0	0.0	1.0	5	4	4	Small membrane A-kinase anchor protein	SmAKAP
20	1	5.0	0.0010816306663926534	PF15129	1	79	20	1.0	5.0	1.0	0.0	0.0	9	7	4	FAM150 family	FAM150
81	1	1.2345679012345678	0.0010816306663926534	PF15133	1	296	81	1.0	1.235	1.0	0.0	0.0	50	17	14	Domain of unknown function (DUF4569)	DUF4569
19	1	5.263157894736842	0.0010816306663926534	PF15143	1	161	19	1.0	5.263	1.0	0.0	0.0	16	3	0	Domain of unknown function (DUF4575)	DUF4575
76	2	2.631578947368421	0.0021632613327853068	PF15146	1	433	76	2.0	2.632	2.0	0.0	0.0	42	29	5	Fanconi anemia-associated 	FANCAA
25	4	16.0	0.0043265226655706136	PF15147	1	123	25	4.0	16.0	1.0	2.0	1.0	10	11	4	Domain of unknown function (DUF4578)	DUF4578
95	1	1.0526315789473684	0.0010816306663926534	PF15149	1	518	95	1.0	1.053	1.0	0.0	0.0	44	34	17	Cation channel sperm-associated protein subunit beta protein family	CATSPERB
5	1	20.0	0.0010816306663926534	PF15150	1	54	5	1.0	20.0	1.0	0.0	0.0	3	2	0	Phorbol-12-myristate-13-acetate-induced	PMAIP1
29	9	31.03448275862069	0.009734675997533882	PF15151	1	137	29	9.0	31.034	7.0	2.0	0.0	21	6	2	Response gene to complement 32 protein family	RGCC
5	3	60.0	0.0032448919991779606	PF15155	1	119	5	3.0	60.0	3.0	0.0	0.0	5	0	0	MORF4 family-associated protein1	MRFAP1
48	2	4.166666666666666	0.0021632613327853068	PF15156	1	280	48	2.0	4.167	2.0	0.0	0.0	20	11	17	Ceroid-lipofuscinosis neuronal protein 6	CLN6
46	2	4.3478260869565215	0.0021632613327853068	PF15160	1	238	46	2.0	4.348	1.0	0.0	1.0	27	11	8	Spermatogenesis-associated serine-rich protein 1	SASRP1
37	1	2.7027027027027026	0.0010816306663926534	PF15169	1	185	37	1.0	2.703	0.0	1.0	0.0	20	10	7	Cytochrome b-245 chaperone 1 / Eros	Cybc1_Eros
51	6	11.76470588235294	0.006489783998355921	PF15179	1	186	51	6.0	11.765	5.0	1.0	0.0	35	12	4	Myc target protein 1	Myc_target_1
18	1	5.555555555555555	0.0010816306663926534	PF15185	1	184	18	1.0	5.556	1.0	0.0	0.0	10	6	2	Bcl-2-modifying factor, apoptosis	BMF
17	1	5.88235294117647	0.0010816306663926534	PF15186	1	150	17	1.0	5.882	1.0	0.0	0.0	10	6	1	Testis-expressed sequence 13 protein family	TEX13
11	1	9.090909090909092	0.0010816306663926534	PF15188	1	84	11	1.0	9.091	1.0	0.0	0.0	8	1	2	Coiled-coil domain-containing protein 167	CCDC-167
17	2	11.76470588235294	0.0021632613327853068	PF15204	1	87	17	2.0	11.765	2.0	0.0	0.0	12	4	1	Kita-kyushu lung cancer antigen 1	KKLCAg1
40	4	10.0	0.0043265226655706136	PF15206	2	150	20	2.0	10.0	1.0	1.0	0.0	12	6	2	FAM209 family	FAM209
20	1	5.0	0.0010816306663926534	PF15207	1	173	20	1.0	5.0	1.0	0.0	0.0	10	4	6	TMEM240 family	TMEM240
79	4	5.063291139240507	0.0043265226655706136	PF15223	1	432	79	4.0	5.063	1.0	2.0	1.0	38	33	8	Elongin BC and Polycomb repressive complex 2-associated protein	EPOP
10	2	20.0	0.0021632613327853068	PF15225	1	97	10	2.0	20.0	1.0	1.0	0.0	7	3	0	Interleukin 32	IL32
16	2	12.5	0.0021632613327853068	PF15227	2	44	8	1.0	12.5	0.5	0.5	0.0	4	3	1	zinc finger of C3HC4-type, RING	zf-C3HC4_4
9	4	44.44444444444444	0.0043265226655706136	PF15228	1	91	9	4.0	44.444	3.0	1.0	0.0	5	4	0	Death-associated protein	DAP
261	39	14.942528735632186	0.04218359598931349	PF15229	6	206	44	6.5	14.773	5.67	0.83	0.0	30	11	2	POM121 family	POM121
14	1	7.142857142857142	0.0010816306663926534	PF15230	1	61	14	1.0	7.143	1.0	0.0	0.0	11	2	1	Serine/arginine repetitive matrix protein C-terminus	SRRM_C
112	8	7.142857142857142	0.008653045331141227	PF15231	5	128	22	1.6	7.273	1.4	0.2	0.0	16	6	0	Variable charge X/Y family	VCX_VCY
52	4	7.6923076923076925	0.0043265226655706136	PF15234	1	262	52	4.0	7.692	3.0	0.0	1.0	31	11	10	Linker for activation of T-cells	LAT
28	8	28.57142857142857	0.008653045331141227	PF15235	2	126	14	4.0	28.571	3.0	1.0	0.0	9	4	1	G protein-regulated inducer of neurite outgrowth C-terminus	GRIN_C
15	1	6.666666666666667	0.0010816306663926534	PF15236	1	154	15	1.0	6.667	0.0	1.0	0.0	5	9	1	Coiled-coil domain-containing protein 66	CCDC66
99	27	27.27272727272727	0.029204027992601647	PF15237	3	242	33	9.0	27.273	7.33	0.67	1.0	21	11	1	PTRF/SDPR family	PTRF_SDPR
32	2	6.25	0.0021632613327853068	PF15240	2	182	16	1.0	6.25	1.0	0.0	0.0	14	2	0	Proline-rich	Pro-rich
190	24	12.631578947368421	0.025959135993423685	PF15242	3	301	63	8.0	12.698	7.0	1.0	0.0	48	13	2	Family of FAM53	FAM53
90	2	2.2222222222222223	0.0021632613327853068	PF15244	1	414	90	2.0	2.222	2.0	0.0	0.0	52	25	13	Spermatogenesis-associated protein 7, or HSD3	HSD3
40	9	22.5	0.009734675997533882	PF15245	1	221	40	9.0	22.5	7.0	2.0	0.0	26	11	3	Transcription cofactor vestigial-like protein 4	VGLL4
98	8	8.16326530612245	0.008653045331141227	PF15246	2	307	49	4.0	8.163	2.0	1.0	1.0	31	16	2	Nck-associated protein 5, Peripheral clock protein	NCKAP5
10	3	30.0	0.0032448919991779606	PF15247	1	70	10	3.0	30.0	1.0	1.0	1.0	3	3	4	Histone RNA hairpin-binding protein RNA-binding domain	SLBP_RNA_bind
16	1	6.25	0.0010816306663926534	PF15249	1	101	16	1.0	6.25	1.0	0.0	0.0	8	6	2	Conserved region of unknown function on GLTSCR protein	GLTSCR1
172	4	2.3255813953488373	0.0043265226655706136	PF15250	2	456	86	2.0	2.326	2.0	0.0	0.0	46	26	14	Raftlin	Raftlin
44	3	6.8181818181818175	0.0032448919991779606	PF15251	1	249	44	3.0	6.818	3.0	0.0	0.0	24	17	3	Domain of unknown function (DUF4588)	DUF4588
78	1	1.282051282051282	0.0010816306663926534	PF15253	1	403	78	1.0	1.282	1.0	0.0	0.0	44	22	12	SCL-interrupting locus protein N-terminus	STIL_N
172	11	6.395348837209303	0.01189793733031919	PF15254	1	857	172	11.0	6.395	9.0	0.0	2.0	97	62	13	Coiled-coil domain-containing protein 14	CCDC14
70	25	35.714285714285715	0.02704076665981634	PF15255	4	116	18	6.25	34.722	5.5	0.75	0.0	14	4	0	WASH complex subunit CAP-Z interacting, central region	CAP-ZIP_m
90	1	1.1111111111111112	0.0010816306663926534	PF15258	1	536	90	1.0	1.111	0.0	0.0	1.0	40	38	12	Protein family of FAM222A	FAM222A
37	9	24.324324324324326	0.009734675997533882	PF15259	2	128	18	4.5	25.0	3.5	1.0	0.0	14	4	2	G-2 and S-phase expressed 1	GTSE1_N
53	12	22.641509433962266	0.012979567996711842	PF15260	2	130	26	6.0	23.077	4.5	0.5	1.0	18	4	4	Protein family FAM219A	FAM219A
19	1	5.263157894736842	0.0010816306663926534	PF15261	1	120	19	1.0	5.263	0.0	1.0	0.0	8	7	4	Jhy protein	JHY
51	2	3.9215686274509802	0.0021632613327853068	PF15262	2	114	26	1.0	3.846	1.0	0.0	0.0	18	7	0	Domain of unknown function (DUF4592)	DUF4592
24	4	16.666666666666664	0.0043265226655706136	PF15264	1	117	24	4.0	16.667	4.0	0.0	0.0	17	5	2	Tumour suppressing sub-chromosomal transferable candidate 4	TSSC4
104	3	2.8846153846153846	0.0032448919991779606	PF15265	1	533	104	3.0	2.885	1.0	2.0	0.0	68	30	6	FAM196 family	FAM196
43	5	11.627906976744185	0.005408153331963267	PF15266	2	170	22	2.5	11.364	1.5	1.0	0.0	14	6	2	Domain of unknown function (DUF4594)	DUF4594
314	6	1.910828025477707	0.006489783998355921	PF15268	3	594	105	2.0	1.905	1.67	0.33	0.0	72	23	10	Dapper	Dapper
335	26	7.761194029850746	0.028122397326208994	PF15273	2	650	168	13.0	7.738	10.0	2.5	0.5	118	36	14	NHS-like	NHS
58	1	1.7241379310344827	0.0010816306663926534	PF15274	1	253	58	1.0	1.724	1.0	0.0	0.0	32	19	7	Muscular LMNA-interacting protein	MLIP
51	8	15.686274509803921	0.008653045331141227	PF15275	2	145	26	4.0	15.385	2.5	1.5	0.0	17	7	2	PEHE domain	PEHE
15	9	60.0	0.009734675997533882	PF15276	2	60	8	4.5	56.25	2.5	2.0	0.0	4	3	0	Protein phosphatase 1 binding	PP1_bind
18	1	5.555555555555555	0.0010816306663926534	PF15277	1	91	18	1.0	5.556	1.0	0.0	0.0	8	8	2	Exocyst complex component SEC3 N-terminal PIP2 binding PH	Sec3-PIP2_bind
42	4	9.523809523809524	0.0043265226655706136	PF15280	1	206	42	4.0	9.524	4.0	0.0	0.0	29	10	3	Protein aurora borealis N-terminus	BORA_N
147	18	12.244897959183673	0.019469351995067764	PF15282	3	249	49	6.0	12.245	4.67	1.33	0.0	30	16	3	BMP-2-inducible protein kinase C-terminus	BMP2K_C
42	1	2.380952380952381	0.0010816306663926534	PF15287	1	245	42	1.0	2.381	1.0	0.0	0.0	34	8	0	KRBA1 family repeat	KRBA1
21	3	14.285714285714285	0.0032448919991779606	PF15289	1	128	21	3.0	14.286	3.0	0.0	0.0	10	8	3	Regulatory factor X-associated C-terminal binding domain	RFXA_RFXANK_bdg
121	10	8.264462809917356	0.010816306663926535	PF15290	2	306	60	5.0	8.333	4.0	1.0	0.0	35	18	7	Golgi-localised syntaxin-1-binding clamp	Syntaphilin
145	16	11.03448275862069	0.017306090662282454	PF15292	1	797	145	16.0	11.034	14.0	1.0	1.0	85	48	12	Treslin N-terminus	Treslin_N
144	25	17.36111111111111	0.02704076665981634	PF15293	1	600	144	25.0	17.361	20.0	4.0	1.0	81	47	16	Nuclear fragile X mental retardation-interacting protein 2	NUFIP2
34	1	2.941176470588235	0.0010816306663926534	PF15294	1	275	34	1.0	2.941	1.0	0.0	0.0	14	17	3	Leucine zipper	Leu_zip
22	1	4.545454545454546	0.0010816306663926534	PF15296	1	116	22	1.0	4.545	1.0	0.0	0.0	11	9	2	Codanin-1 C-terminus	Codanin-1_C
101	18	17.82178217821782	0.019469351995067764	PF15297	2	324	50	9.0	18.0	5.5	3.5	0.0	22	24	4	Cytoskeleton-associated protein 2 C-terminus	CKAP2_C
218	37	16.972477064220186	0.040020334656528184	PF15301	2	421	109	18.5	16.972	16.0	2.0	0.5	74	22	13	SLAIN motif-containing family	SLAIN
56	5	8.928571428571429	0.005408153331963267	PF15302	1	291	56	5.0	8.929	3.0	2.0	0.0	29	20	7	P33 mono-oxygenase	P33MONOX
122	14	11.475409836065573	0.01514282932949715	PF15303	2	256	61	7.0	11.475	6.0	1.0	0.0	47	12	2	E3 ubiquitin-protein ligase Arkadia N-terminus	RNF111_N
108	37	34.25925925925926	0.040020334656528184	PF15304	3	231	36	12.33	34.25	9.0	2.67	0.67	22	10	4	A-kinase anchor protein 2 C-terminus	AKAP2_C
17	2	11.76470588235294	0.0021632613327853068	PF15305	1	131	17	2.0	11.765	2.0	0.0	0.0	9	5	3	Intraflagellar transport protein 43	IFT43
30	7	23.333333333333332	0.007571414664748575	PF15306	1	156	30	7.0	23.333	5.0	2.0	0.0	19	6	5	LIN37	LIN37
317	73	23.02839116719243	0.0789590386466637	PF15308	2	691	158	36.5	23.101	27.0	9.5	0.0	100	54	4	CEP170 C-terminus	CEP170_C
33	2	6.0606060606060606	0.0021632613327853068	PF15309	2	129	16	1.0	6.25	1.0	0.0	0.0	10	4	3	ALMS motif	ALMS_motif
44	1	2.272727272727273	0.0010816306663926534	PF15310	1	246	44	1.0	2.273	0.0	1.0	0.0	30	13	1	Vitamin A-deficiency (VAD) rat model signalling	VAD1-2
7	1	14.285714285714285	0.0010816306663926534	PF15312	1	63	7	1.0	14.286	1.0	0.0	0.0	7	0	0	Junctional sarcoplasmic reticulum protein	JSRP
45	8	17.77777777777778	0.008653045331141227	PF15313	2	132	22	4.0	18.182	3.0	1.0	0.0	12	6	6	Hexamethylene bis-acetamide-inducible protein	HEXIM
56	7	12.5	0.007571414664748575	PF15316	2	177	28	3.5	12.5	3.5	0.0	0.0	20	8	0	MyoD family inhibitor	MDFI
10	2	20.0	0.0021632613327853068	PF15317	1	87	10	2.0	20.0	2.0	0.0	0.0	5	4	1	Cardiac transcription factor regulator, Developmental protein	Lbh
14	1	7.142857142857142	0.0010816306663926534	PF15318	1	150	14	1.0	7.143	1.0	0.0	0.0	9	3	2	Putative Bcl-2 like protein of testis	Bclt
51	2	3.9215686274509802	0.0021632613327853068	PF15319	1	236	51	2.0	3.922	2.0	0.0	0.0	31	16	4	RAD9, RAD1, HUS1-interacting nuclear orphan protein	RHINO
17	1	5.88235294117647	0.0010816306663926534	PF15321	1	97	17	1.0	5.882	1.0	0.0	0.0	12	4	1	ATPase family AAA domain containing 4	ATAD4
38	8	21.052631578947366	0.008653045331141227	PF15323	1	220	38	8.0	21.053	6.0	2.0	0.0	23	14	1	Developmental protein	Ashwin
230	17	7.391304347826087	0.01838772132867511	PF15324	1	1242	230	17.0	7.391	14.0	3.0	0.0	123	92	15	Hedgehog signalling target	TALPID3
22	2	9.090909090909092	0.0021632613327853068	PF15325	1	106	22	2.0	9.091	2.0	0.0	0.0	18	2	2	Modulator of retrovirus infection	MRI
68	21	30.88235294117647	0.022714243994245726	PF15327	2	170	34	10.5	30.882	9.5	1.0	0.0	26	7	0	Tankyrase binding protein C terminal domain	Tankyrase_bdg_C
77	4	5.194805194805195	0.0043265226655706136	PF15328	2	215	38	2.0	5.263	2.0	0.0	0.0	26	11	2	Putative GRINL1B complex locus protein 2	GCOM2
15	1	6.666666666666667	0.0010816306663926534	PF15330	1	98	15	1.0	6.667	0.0	0.0	1.0	9	3	3	SHP2-interacting transmembrane adaptor protein, SIT	SIT
35	3	8.571428571428571	0.0032448919991779606	PF15332	1	233	35	3.0	8.571	1.0	0.0	2.0	17	13	5	Lck-interacting transmembrane adapter 1	LIME1
37	3	8.108108108108109	0.0032448919991779606	PF15333	1	218	37	3.0	8.108	3.0	0.0	0.0	23	7	7	TATA box-binding protein-associated factor 1D	TAF1D
64	3	4.6875	0.0032448919991779606	PF15334	1	325	64	3.0	4.688	2.0	1.0	0.0	35	26	3	Aurora kinase A and ninein interacting protein	AIB
85	6	7.0588235294117645	0.006489783998355921	PF15336	3	206	28	2.0	7.143	1.67	0.33	0.0	19	8	2	Autism susceptibility gene 2 protein	Auts2
39	6	15.384615384615385	0.006489783998355921	PF15337	2	96	20	3.0	15.0	2.5	0.5	0.0	12	8	0	Vascular protein family Vasculin-like 1	Vasculin
23	5	21.73913043478261	0.005408153331963267	PF15340	1	151	23	5.0	21.739	5.0	0.0	0.0	12	7	4	Cooperator of PRMT5 family	COPR5
13	3	23.076923076923077	0.0032448919991779606	PF15341	1	123	13	3.0	23.077	1.0	1.0	1.0	8	4	1	Ribosome biogenesis protein SLX9	SLX9
45	1	2.2222222222222223	0.0010816306663926534	PF15344	1	233	45	1.0	2.222	0.0	1.0	0.0	27	12	6	FAM217 family	FAM217
40	12	30.0	0.012979567996711842	PF15345	1	234	40	12.0	30.0	6.0	2.0	4.0	20	12	8	Transmembrane protein 51	TMEM51
4	1	25.0	0.0010816306663926534	PF15346	1	151	4	1.0	25.0	1.0	0.0	0.0	3	1	0	Arginine and glutamate-rich 1	ARGLU
92	18	19.565217391304348	0.019469351995067764	PF15347	1	431	92	18.0	19.565	8.0	1.0	9.0	52	30	10	Phosphoprotein associated with glycosphingolipid-enriched	PAG
43	5	11.627906976744185	0.005408153331963267	PF15348	1	229	43	5.0	11.628	4.0	1.0	0.0	21	6	16	Gemini of Cajal bodies-associated protein 8	GEMIN8
183	10	5.46448087431694	0.010816306663926535	PF15350	1	839	183	10.0	5.464	9.0	1.0	0.0	100	70	13	Ewing's tumour-associated antigen 1 homologue	ETAA1
246	30	12.195121951219512	0.03244891999177961	PF15351	1	1348	246	30.0	12.195	25.0	4.0	1.0	177	51	18	Junctional protein associated with coronary artery disease	JCAD
204	4	1.9607843137254901	0.0043265226655706136	PF15352	1	977	204	4.0	1.961	2.0	2.0	0.0	119	70	15	Susceptibility to monomelic amyotrophy	K1377
82	1	1.2195121951219512	0.0010816306663926534	PF15358	1	567	82	1.0	1.22	0.0	1.0	0.0	51	28	3	Testis-specific serine kinase substrate	TSKS
22	9	40.909090909090914	0.009734675997533882	PF15359	1	123	22	9.0	40.909	5.0	2.0	2.0	9	10	3	Carnitine deficiency-associated protein 3	CDV3
174	1	0.5747126436781609	0.0010816306663926534	PF15362	1	902	174	1.0	0.575	0.0	0.0	1.0	81	52	41	Enamelin	Enamelin
11	1	9.090909090909092	0.0010816306663926534	PF15363	1	46	11	1.0	9.091	1.0	0.0	0.0	7	4	0	Domain of unknown function (DUF4596)	DUF4596
15	4	26.666666666666668	0.0043265226655706136	PF15364	1	133	15	4.0	26.667	2.0	2.0	0.0	9	5	1	PAXIP1-associated-protein-1 C term PTIP binding protein	PAXIP1_C
5	1	20.0	0.0010816306663926534	PF15365	1	20	5	1.0	20.0	1.0	0.0	0.0	4	0	1	Proline-rich nuclear receptor coactivator motif	PNRC
13	2	15.384615384615385	0.0021632613327853068	PF15366	1	63	13	2.0	15.385	0.0	2.0	0.0	8	5	0	Domain of unknown function (DUF4597)	DUF4597
52	2	3.8461538461538463	0.0021632613327853068	PF15369	1	318	52	2.0	3.846	2.0	0.0	0.0	28	16	8	Uncharacterised protein KIAA1328	KIAA1328
26	2	7.6923076923076925	0.0021632613327853068	PF15371	2	93	13	1.0	7.692	1.0	0.0	0.0	10	2	0	Domain of unknown function (DUF4599)	DUF4599
68	5	7.352941176470589	0.005408153331963267	PF15374	1	476	68	5.0	7.353	5.0	0.0	0.0	35	29	4	Coiled-coil domain-containing protein 71L	CCDC71L
13	4	30.76923076923077	0.0043265226655706136	PF15375	1	127	13	4.0	30.769	2.0	2.0	0.0	5	5	3	Domain of unknown function (DUF4602)	DUF4602
260	11	4.230769230769231	0.01189793733031919	PF15376	1	1280	260	11.0	4.231	11.0	0.0	0.0	163	66	31	Domain of unknown function (DUF4603)	DUF4603
20	7	35.0	0.007571414664748575	PF15377	1	147	20	7.0	35.0	5.0	1.0	1.0	12	4	4	Domain of unknown function (DUF4604)	DUF4604
6	1	16.666666666666664	0.0010816306663926534	PF15378	1	59	6	1.0	16.667	1.0	0.0	0.0	4	1	1	Domain of unknown function (DUF4605)	DUF4605
16	2	12.5	0.0021632613327853068	PF15382	1	68	16	2.0	12.5	1.0	1.0	0.0	10	4	2	Domain of unknown function (DUF4609)	DUF4609
46	1	2.1739130434782608	0.0010816306663926534	PF15383	1	245	46	1.0	2.174	1.0	0.0	0.0	22	16	8	Transmembrane protein 237	TMEM237
25	2	8.0	0.0021632613327853068	PF15384	1	197	25	2.0	8.0	2.0	0.0	0.0	13	10	2	PAXX, PAralog of XRCC4 and XLF, also called C9orf142	PAXX
119	34	28.57142857142857	0.03677544265735022	PF15385	2	308	60	17.0	28.333	12.5	2.5	2.0	39	18	2	Specifically androgen-regulated gene protein	SARG
14	1	7.142857142857142	0.0010816306663926534	PF15386	1	58	14	1.0	7.143	1.0	0.0	0.0	4	8	2	Drosophila Tantalus-like	Tantalus
181	46	25.41436464088398	0.049755010654062064	PF15388	3	313	60	15.33	25.55	11.0	4.0	0.33	42	14	4	Protein Family FAM117	FAM117
13	3	23.076923076923077	0.0032448919991779606	PF15389	1	117	13	3.0	23.077	2.0	0.0	1.0	7	2	4	Domain of unknown function (DUF4612)	DUF4612
134	10	7.462686567164178	0.010816306663926535	PF15390	1	671	134	10.0	7.463	8.0	1.0	1.0	71	50	13	WD repeat and coiled-coil-containing protein family	WDCP
65	4	6.153846153846154	0.0043265226655706136	PF15392	1	352	65	4.0	6.154	3.0	0.0	1.0	38	19	8	Joubert syndrome-associated	Joubert
81	6	7.4074074074074066	0.006489783998355921	PF15394	1	537	81	6.0	7.407	5.0	1.0	0.0	48	23	10	Domain of unknown function (DUF4616)	DUF4616
28	1	3.571428571428571	0.0010816306663926534	PF15419	1	169	28	1.0	3.571	1.0	0.0	0.0	23	3	2	Leukemia NUP98 fusion partner 1	LNP1
27	11	40.74074074074074	0.01189793733031919	PF15423	2	106	14	5.5	39.286	4.0	1.5	0.0	9	4	0	FLYWCH-type zinc finger-containing protein	FLYWCH_N
78	4	5.128205128205128	0.0043265226655706136	PF15427	1	382	78	4.0	5.128	4.0	0.0	0.0	50	22	6	S100P-binding protein	S100PBPR
50	14	28.000000000000004	0.01514282932949715	PF15429	1	272	50	14.0	28.0	14.0	0.0	0.0	34	15	1	Domain of unknown function (DUF4628)	DUF4628
19	1	5.263157894736842	0.0010816306663926534	PF15431	1	126	19	1.0	5.263	1.0	0.0	0.0	12	4	3	Transmembrane protein 190	TMEM190
40	2	5.0	0.0021632613327853068	PF15433	1	294	40	2.0	5.0	1.0	1.0	0.0	19	16	5	Mitochondrial 28S ribosomal protein S31	MRP-S31
209	15	7.177033492822966	0.016224459995889805	PF15439	3	389	70	5.0	7.143	3.67	1.0	0.33	45	17	8	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter	NYAP_N
441	136	30.839002267573694	0.14710177062940089	PF15440	3	659	147	45.33	30.837	38.0	5.67	1.67	99	29	19	THRAP3/BCLAF1 family	THRAP3_BCLAF1
131	18	13.740458015267176	0.019469351995067764	PF15441	2	478	66	9.0	13.636	8.0	1.0	0.0	42	18	5	RhoGEF 5/35 N-terminal disordered region	ARHGEF5_35
25	1	4.0	0.0010816306663926534	PF15444	1	219	25	1.0	4.0	1.0	0.0	0.0	11	7	7	Transmembrane protein 247	TMEM247
266	1	0.37593984962406013	0.0010816306663926534	PF15449	1	1264	266	1.0	0.376	1.0	0.0	0.0	177	76	13	Retinal protein	Retinal
81	10	12.345679012345679	0.010816306663926535	PF15452	2	228	40	5.0	12.5	3.0	2.0	0.0	26	12	2	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter	NYAP_C
